Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;204.76;33332;23;979;39;0;7
3/6/2023 23:40:54;204.44;33428;23;979;39;0;7
3/6/2023 23:41:09;204.76;33397;23;979;39;0;7
3/6/2023 23:41:24;205.09;33332;23;979;39;0;7
3/6/2023 23:41:39;204.44;33366;23;979;39;0;7
3/6/2023 23:41:55;204.76;33388;23;979;39;0;7
3/6/2023 23:42:10;204.44;33360;23;979;39;0;7
3/6/2023 23:42:25;205.09;33303;23;979;39;0;7
3/6/2023 23:42:40;204.76;33374;23;979;39;0;7
3/6/2023 23:42:55;204.76;33326;23;979;39;0;7
3/6/2023 23:43:10;205.09;33301;23;979;39;0;7
3/6/2023 23:43:25;205.75;33329;23;979;39;0;7
3/6/2023 23:43:40;205.09;33301;23;979;39;0;7
3/6/2023 23:43:56;205.09;33343;23;979;39;0;7
3/6/2023 23:44:11;204.76;33295;23;979;39;0;7
3/6/2023 23:44:26;205.75;33309;23;979;39;0;7
3/6/2023 23:44:41;204.76;33292;23;979;39;0;7
3/6/2023 23:44:56;204.11;33340;23;979;39;0;7
3/6/2023 23:45:11;205.09;33352;23;979;39;0;7
3/6/2023 23:45:26;204.44;33371;23;979;39;0;7
3/6/2023 23:45:41;204.76;33332;23;979;39;0;7
3/6/2023 23:45:56;203.78;33320;23;979;39;0;7
3/6/2023 23:46:11;203.78;33394;23;979;39;0;7
3/6/2023 23:46:27;204.11;33326;23;979;39;0;7
3/6/2023 23:46:42;203.78;33332;23;979;39;0;7
3/6/2023 23:46:57;203.78;33354;23;979;39;0;7
3/6/2023 23:47:12;203.78;33332;23;979;39;0;7
3/6/2023 23:47:27;204.11;33306;23;979;39;0;7
3/6/2023 23:47:42;204.44;33346;23;979;39;0;7
3/6/2023 23:47:57;203.78;33306;23;979;39;0;7
3/6/2023 23:48:12;203.46;33366;23;979;39;0;7
3/6/2023 23:48:27;203.78;33312;23;979;39;0;7
3/6/2023 23:48:42;203.13;33317;23;979;39;0;7
3/6/2023 23:48:57;204.76;33323;23;979;39;0;7
3/6/2023 23:49:12;202.8;33326;23;979;39;0;7
