Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;227.68;26812;23;979;39;0;7
3/6/2023 23:40:54;228.69;26842;23;979;39;0;7
3/6/2023 23:41:09;227;26816;23;979;39;0;7
3/6/2023 23:41:24;226.66;26845;23;979;39;0;7
3/6/2023 23:41:39;226.66;26799;23;979;39;0;7
3/6/2023 23:41:55;225.66;26809;23;979;39;0;7
3/6/2023 23:42:10;225.66;26789;23;979;39;0;7
3/6/2023 23:42:25;226.33;26777;23;979;39;0;7
3/6/2023 23:42:40;225.99;26783;23;979;39;0;7
3/6/2023 23:42:55;225.99;26786;23;979;39;0;7
3/6/2023 23:43:10;225.99;26780;23;979;39;0;7
3/6/2023 23:43:25;225.99;26809;23;979;39;0;7
3/6/2023 23:43:40;225.32;26761;23;979;39;0;7
3/6/2023 23:43:56;225.99;26801;23;979;39;0;7
3/6/2023 23:44:11;224.98;26818;23;979;39;0;7
3/6/2023 23:44:26;226.33;26774;23;979;39;0;7
3/6/2023 23:44:41;226.33;26800;23;979;39;0;7
3/6/2023 23:44:56;225.32;26813;23;979;39;0;7
3/6/2023 23:45:11;225.66;26875;23;979;39;0;7
3/6/2023 23:45:26;224.98;26810;23;979;39;0;7
3/6/2023 23:45:41;225.99;26795;23;979;39;0;7
3/6/2023 23:45:56;225.99;26789;23;979;39;0;7
3/6/2023 23:46:11;225.99;26809;23;979;39;0;7
3/6/2023 23:46:27;225.32;26784;23;979;39;0;7
3/6/2023 23:46:42;224.98;26796;23;979;39;0;7
3/6/2023 23:46:57;226.33;26814;23;979;39;0;7
3/6/2023 23:47:12;225.99;26809;23;979;39;0;7
3/6/2023 23:47:27;225.32;26844;23;979;39;0;7
3/6/2023 23:47:42;225.66;26816;23;979;39;0;7
3/6/2023 23:47:57;225.32;26827;23;979;39;0;7
3/6/2023 23:48:12;224.31;26820;23;979;39;0;7
3/6/2023 23:48:27;228.69;26868;23;979;39;0;7
3/6/2023 23:48:42;224.98;26799;23;979;39;0;7
3/6/2023 23:48:57;225.32;26796;23;979;39;0;7
3/6/2023 23:49:12;224.65;26811;23;979;39;0;7
3/6/2023 23:49:28;224.31;26820;23;979;39;0;7
3/6/2023 23:49:43;222.97;26870;23;979;39;0;7
3/6/2023 23:49:58;223.64;26809;23;979;39;0;7
3/6/2023 23:50:13;223.64;26843;23;979;39;0;7
3/6/2023 23:50:28;223.3;26850;23;979;39;0;7
3/6/2023 23:50:43;222.63;26922;23;979;39;0;7
3/6/2023 23:50:58;228.01;26929;23;979;39;0;7
3/6/2023 23:51:13;222.63;26839;23;979;39;0;7
3/6/2023 23:51:28;222.3;26866;23;979;39;0;7
3/6/2023 23:51:43;221.63;26946;23;979;39;0;7
3/6/2023 23:51:58;220.63;26916;23;979;39;0;7
3/6/2023 23:52:13;222.3;26931;23;979;39;0;7
3/6/2023 23:52:29;222.97;26967;23;979;39;0;7
3/6/2023 23:52:44;221.63;27006;23;979;39;0;7
3/6/2023 23:52:59;223.64;27075;23;979;39;0;7
3/6/2023 23:53:14;215.3;26984;23;979;39;0;7
3/6/2023 23:53:29;214.97;27008;23;979;39;0;7
3/6/2023 23:53:44;213.98;26975;23;979;39;0;7
3/6/2023 23:53:59;213.98;27012;23;979;39;0;7
3/6/2023 23:54:14;214.31;26986;23;979;39;0;7
3/6/2023 23:54:29;213.31;26990;23;979;39;0;7
3/6/2023 23:54:44;212.98;27027;23;979;39;0;7
3/6/2023 23:54:59;212.32;26997;23;979;39;0;7
3/6/2023 23:55:15;211.99;27054;23;979;39;0;7
3/6/2023 23:55:30;211.66;27075;23;979;39;0;7
3/6/2023 23:55:45;210.67;27059;23;979;39;0;7
3/6/2023 23:56:00;210.34;27043;23;979;39;0;7
3/6/2023 23:56:15;209.69;27035;23;979;39;0;7
3/6/2023 23:56:30;209.03;27097;23;979;39;0;7
3/6/2023 23:56:45;208.04;27134;23;979;39;0;7
3/6/2023 23:57:00;208.7;27097;23;979;39;0;7
3/6/2023 23:57:15;212.32;27162;23;979;39;0;7
3/6/2023 23:57:30;207.71;27101;23;979;39;0;7
3/6/2023 23:57:45;206.73;27171;23;979;39;0;7
3/6/2023 23:58:00;207.06;27111;23;979;39;0;7
3/6/2023 23:58:16;206.4;27114;23;979;39;0;7
3/6/2023 23:58:31;205.75;27141;23;979;39;0;7
3/6/2023 23:58:46;205.42;27184;23;979;39;0;7
3/6/2023 23:59:01;207.06;27117;23;979;39;0;7
3/6/2023 23:59:16;205.75;27107;23;979;39;0;7
3/6/2023 23:59:31;205.42;27114;23;979;39;0;7
3/6/2023 23:59:46;205.42;27119;23;979;39;0;7
3/7/2023 0:00:01;205.09;27123;23;979;39;0;7
3/7/2023 0:00:16;205.09;27103;23;979;39;0;7
3/7/2023 0:00:31;204.11;27164;23;979;39;0;7
3/7/2023 0:00:46;205.09;27086;23;979;39;0;7
3/7/2023 0:01:01;204.44;27155;23;979;39;0;7
3/7/2023 0:01:17;204.11;27184;23;979;39;0;7
3/7/2023 0:01:32;203.46;27134;23;979;39;0;7
3/7/2023 0:01:47;203.46;27157;23;979;39;0;7
3/7/2023 0:02:02;202.48;27175;23;979;39;0;7
3/7/2023 0:02:17;202.48;27181;23;979;39;0;7
3/7/2023 0:02:32;201.5;27160;23;979;39;0;7
3/7/2023 0:02:47;201.18;27206;23;979;39;0;7
3/7/2023 0:03:02;200.85;27195;23;979;39;0;7
3/7/2023 0:03:17;200.53;27224;23;979;39;0;7
3/7/2023 0:03:32;200.53;27195;23;979;39;0;7
3/7/2023 0:03:47;200.53;27158;23;979;39;0;7
3/7/2023 0:04:02;200.53;27202;23;979;39;0;7
3/7/2023 0:04:18;199.88;27242;23;979;39;0;7
3/7/2023 0:04:33;199.55;27183;23;979;39;0;7
3/7/2023 0:04:48;199.23;27183;23;979;39;0;7
3/7/2023 0:05:03;198.9;27224;23;979;39;0;7
3/7/2023 0:05:18;198.9;27229;23;979;39;0;7
3/7/2023 0:05:33;198.25;27240;23;979;39;0;7
3/7/2023 0:05:48;195.99;27325;23;979;39;0;7
3/7/2023 0:06:03;196.64;27316;23;979;39;0;7
3/7/2023 0:06:18;197.61;27272;23;979;39;0;7
3/7/2023 0:06:34;195.02;27336;23;979;39;0;7
3/7/2023 0:06:49;193.73;27338;23;979;39;0;7
3/7/2023 0:07:04;193.41;27325;23;979;39;0;7
3/7/2023 0:07:19;193.73;27299;23;979;39;0;7
3/7/2023 0:07:34;192.77;27337;23;979;39;0;7
3/7/2023 0:07:49;193.41;27325;23;979;39;0;7
3/7/2023 0:08:04;194.05;27298;23;979;39;0;7
3/7/2023 0:08:19;194.38;27374;23;979;39;0;7
3/7/2023 0:08:35;193.41;27367;23;979;39;0;7
3/7/2023 0:08:50;192.12;27361;23;979;39;0;7
3/7/2023 0:09:05;190.84;27418;23;979;39;0;7
3/7/2023 0:09:20;190.2;27381;23;979;39;0;7
3/7/2023 0:09:35;190.2;27416;23;979;39;0;7
3/7/2023 0:09:50;189.88;27379;23;979;39;0;7
