Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;234.11;21674;23;979;39;0;7
3/6/2023 23:40:54;232.41;21696;23;979;39;0;7
3/6/2023 23:41:09;232.75;21684;23;979;39;0;7
3/6/2023 23:41:24;233.09;21618;23;979;39;0;7
3/6/2023 23:41:39;233.77;21606;23;979;39;0;7
3/6/2023 23:41:55;233.77;21655;23;979;39;0;7
3/6/2023 23:42:10;232.75;21670;23;979;39;0;7
3/6/2023 23:42:25;233.09;21693;23;979;39;0;7
3/6/2023 23:42:40;233.43;21610;23;979;39;0;7
3/6/2023 23:42:55;233.43;21666;23;979;39;0;7
3/6/2023 23:43:10;233.43;21612;23;979;39;0;7
3/6/2023 23:43:25;233.77;21678;23;979;39;0;7
3/6/2023 23:43:40;233.09;21678;23;979;39;0;7
3/6/2023 23:43:56;233.09;21667;23;979;39;0;7
3/6/2023 23:44:11;233.09;21581;23;979;39;0;7
3/6/2023 23:44:26;233.09;21664;23;979;39;0;7
3/6/2023 23:44:41;233.43;21601;23;979;39;0;7
3/6/2023 23:44:56;232.41;21599;23;979;39;0;7
3/6/2023 23:45:11;232.41;21674;23;979;39;0;7
3/6/2023 23:45:26;233.43;21627;23;979;39;0;7
3/6/2023 23:45:41;232.41;21676;23;979;39;0;7
3/6/2023 23:45:56;233.09;21602;23;979;39;0;7
3/6/2023 23:46:11;233.77;21598;23;979;39;0;7
3/6/2023 23:46:27;232.75;21650;23;979;39;0;7
3/6/2023 23:46:42;233.09;21576;23;979;39;0;7
3/6/2023 23:46:57;233.09;21656;23;979;39;0;7
3/6/2023 23:47:12;233.43;21661;23;979;39;0;7
3/6/2023 23:47:27;233.43;21649;23;979;39;0;7
3/6/2023 23:47:42;233.43;21659;23;979;39;0;7
3/6/2023 23:47:57;233.09;21596;23;979;39;0;7
3/6/2023 23:48:12;232.75;21659;23;979;39;0;7
3/6/2023 23:48:27;232.75;21676;23;979;39;0;7
3/6/2023 23:48:42;233.09;21656;23;979;39;0;7
3/6/2023 23:48:57;232.75;21642;23;979;39;0;7
3/6/2023 23:49:12;232.75;21659;23;979;39;0;7
3/6/2023 23:49:28;233.43;21650;23;979;39;0;7
3/6/2023 23:49:43;234.11;21692;23;979;39;0;7
3/6/2023 23:49:58;233.77;21681;23;979;39;0;7
3/6/2023 23:50:13;233.77;21077;23;979;39;0;7
3/6/2023 23:50:28;233.09;21012;23;979;39;0;7
3/6/2023 23:50:43;233.43;21037;23;979;39;0;7
3/6/2023 23:50:58;234.11;21017;23;979;39;0;7
3/6/2023 23:51:13;233.43;21060;23;979;39;0;7
3/6/2023 23:51:28;233.09;21029;23;979;39;0;7
3/6/2023 23:51:43;233.77;21066;23;979;39;0;7
3/6/2023 23:51:58;233.43;21043;23;979;39;0;7
3/6/2023 23:52:13;233.09;21069;23;979;39;0;7
3/6/2023 23:52:29;233.09;21041;23;979;39;0;7
3/6/2023 23:52:44;234.11;21065;23;979;39;0;7
3/6/2023 23:52:59;234.45;21019;23;979;39;0;7
3/6/2023 23:53:14;233.77;21020;23;979;39;0;7
3/6/2023 23:53:29;233.77;21049;23;979;39;0;7
3/6/2023 23:53:44;233.43;21020;23;979;39;0;7
3/6/2023 23:53:59;234.11;21102;23;979;39;0;7
3/6/2023 23:54:14;233.43;21072;23;979;39;0;7
3/6/2023 23:54:29;233.43;21046;23;979;39;0;7
3/6/2023 23:54:44;233.77;21066;23;979;39;0;7
3/6/2023 23:54:59;233.77;21083;23;979;39;0;7
3/6/2023 23:55:15;233.09;21052;23;979;39;0;7
3/6/2023 23:55:30;232.75;21058;23;979;39;0;7
3/6/2023 23:55:45;233.43;21077;23;979;39;0;7
3/6/2023 23:56:00;232.41;21041;23;979;39;0;7
3/6/2023 23:56:15;233.43;21049;23;979;39;0;7
3/6/2023 23:56:30;233.09;21029;23;979;39;0;7
3/6/2023 23:56:45;233.43;21063;23;979;39;0;7
3/6/2023 23:57:00;233.09;21067;23;979;39;0;7
3/6/2023 23:57:15;233.43;21057;23;979;39;0;7
3/6/2023 23:57:30;233.09;21012;23;979;39;0;7
3/6/2023 23:57:45;233.43;21063;23;979;39;0;7
3/6/2023 23:58:00;233.09;21035;23;979;39;0;7
3/6/2023 23:58:16;233.77;21065;23;979;39;0;7
3/6/2023 23:58:31;233.77;21057;23;979;39;0;7
3/6/2023 23:58:46;233.43;21063;23;979;39;0;7
3/6/2023 23:59:01;234.45;21054;23;979;39;0;7
3/6/2023 23:59:16;233.77;21011;23;979;39;0;7
3/6/2023 23:59:31;233.43;21078;23;979;39;0;7
3/6/2023 23:59:46;233.77;21034;23;979;39;0;7
3/7/2023 0:00:01;233.77;21057;23;979;39;0;7
3/7/2023 0:00:16;233.77;21017;23;979;39;0;7
3/7/2023 0:00:31;232.75;21070;23;979;39;0;7
3/7/2023 0:00:46;234.45;21096;23;979;39;0;7
3/7/2023 0:01:01;233.77;21063;23;979;39;0;7
3/7/2023 0:01:17;232.75;21046;23;979;39;0;7
3/7/2023 0:01:32;234.11;21111;23;979;39;0;7
3/7/2023 0:01:47;233.77;21046;23;979;39;0;7
3/7/2023 0:02:02;234.11;21031;23;979;39;0;7
3/7/2023 0:02:17;232.75;21038;23;979;39;0;7
3/7/2023 0:02:32;233.43;21083;23;979;39;0;7
3/7/2023 0:02:47;232.75;21013;23;979;39;0;7
3/7/2023 0:03:02;233.43;20997;23;979;39;0;7
3/7/2023 0:03:17;233.77;21094;23;979;39;0;7
3/7/2023 0:03:32;233.77;21099;23;979;39;0;7
3/7/2023 0:03:47;234.11;21028;23;979;39;0;7
3/7/2023 0:04:02;233.43;21063;23;979;39;0;7
3/7/2023 0:04:18;233.77;21080;23;979;39;0;7
3/7/2023 0:04:33;233.09;21023;23;979;39;0;7
3/7/2023 0:04:48;233.77;21114;23;979;39;0;7
3/7/2023 0:05:03;233.43;21074;23;979;39;0;7
3/7/2023 0:05:18;233.43;21037;23;979;39;0;7
3/7/2023 0:05:33;233.77;21012;23;979;39;0;7
3/7/2023 0:05:48;233.77;21077;23;979;39;0;7
3/7/2023 0:06:03;234.11;21125;23;979;39;0;7
3/7/2023 0:06:18;234.11;21028;23;979;39;0;7
3/7/2023 0:06:34;233.77;21063;23;979;39;0;7
3/7/2023 0:06:49;233.43;21080;23;979;39;0;7
3/7/2023 0:07:04;234.11;21057;23;979;39;0;7
3/7/2023 0:07:19;234.45;21094;23;979;39;0;7
3/7/2023 0:07:34;233.43;21086;23;979;39;0;7
3/7/2023 0:07:49;234.11;21020;23;979;39;0;7
3/7/2023 0:08:04;233.77;21023;23;979;39;0;7
3/7/2023 0:08:19;233.77;21068;23;979;39;0;7
3/7/2023 0:08:35;233.77;21054;23;979;39;0;7
3/7/2023 0:08:50;234.45;21048;23;979;39;0;7
3/7/2023 0:09:05;234.79;21085;23;979;39;0;7
3/7/2023 0:09:20;233.77;21071;23;979;39;0;7
3/7/2023 0:09:35;233.77;21051;23;979;39;0;7
3/7/2023 0:09:50;233.43;21103;23;979;39;0;7
3/7/2023 0:10:05;233.09;21118;23;979;39;0;7
3/7/2023 0:10:20;233.77;21074;23;979;39;0;7
3/7/2023 0:10:35;233.43;21123;23;979;39;0;7
3/7/2023 0:10:50;234.11;21103;23;979;39;0;7
3/7/2023 0:11:06;234.45;21042;23;979;39;0;7
3/7/2023 0:11:21;234.11;21031;23;979;39;0;7
3/7/2023 0:11:36;234.45;21022;23;979;39;0;7
3/7/2023 0:11:51;234.11;21054;23;979;39;0;7
3/7/2023 0:12:06;234.11;21040;23;979;39;0;7
3/7/2023 0:12:21;233.77;21003;23;979;39;0;7
3/7/2023 0:12:36;233.43;21066;23;979;39;0;7
3/7/2023 0:12:51;233.77;21034;23;979;39;0;7
3/7/2023 0:13:06;233.77;20989;23;979;39;0;7
3/7/2023 0:13:22;234.11;21043;23;979;39;0;7
3/7/2023 0:13:37;234.79;20999;23;979;39;0;7
3/7/2023 0:13:52;234.45;21003;23;979;39;0;7
3/7/2023 0:14:07;234.79;21008;23;979;39;0;7
3/7/2023 0:14:22;234.11;20957;23;979;39;0;7
3/7/2023 0:14:37;234.11;21008;23;979;39;0;7
3/7/2023 0:14:52;234.11;20985;23;979;39;0;7
3/7/2023 0:15:07;233.43;21017;23;979;39;0;7
3/7/2023 0:15:22;233.43;20978;23;979;39;0;7
3/7/2023 0:15:38;234.11;21005;23;979;39;0;7
3/7/2023 0:15:53;233.43;21026;23;979;39;0;7
3/7/2023 0:16:08;233.77;21040;23;979;39;0;7
3/7/2023 0:16:23;234.11;21037;23;979;39;0;7
3/7/2023 0:16:38;233.77;21017;23;979;39;0;7
3/7/2023 0:16:53;234.11;20992;23;979;39;0;7
3/7/2023 0:17:08;233.09;21032;23;979;39;0;7
3/7/2023 0:17:23;234.11;21025;23;979;39;0;7
3/7/2023 0:17:39;234.45;21043;23;979;39;0;7
3/7/2023 0:17:54;234.11;21091;23;979;39;0;7
3/7/2023 0:18:09;234.45;21048;23;979;39;0;7
3/7/2023 0:18:24;234.45;21076;23;979;39;0;7
3/7/2023 0:18:39;233.09;21038;23;979;39;0;7
3/7/2023 0:18:54;234.11;21026;23;979;39;0;7
3/7/2023 0:19:09;234.79;21056;23;979;39;0;7
3/7/2023 0:19:25;234.79;21036;23;979;39;0;7
3/7/2023 0:19:40;233.77;20986;23;979;39;0;7
3/7/2023 0:19:55;234.11;21043;23;979;39;0;7
3/7/2023 0:20:10;234.11;21040;23;979;39;0;7
3/7/2023 0:20:25;234.11;21009;23;979;39;0;7
3/7/2023 0:20:40;234.45;21017;23;979;39;0;7
3/7/2023 0:20:55;234.11;21023;23;979;39;0;7
