Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;218.63;25036;23;979;39;0;7
3/6/2023 23:40:54;217.96;25064;23;979;39;0;7
3/6/2023 23:41:09;217.29;25053;23;979;39;0;7
3/6/2023 23:41:24;217.63;25090;23;979;39;0;7
3/6/2023 23:41:39;216.96;25106;23;979;39;0;7
3/6/2023 23:41:55;215.96;25103;23;979;39;0;7
3/6/2023 23:42:10;216.3;25106;23;979;39;0;7
3/6/2023 23:42:25;215.96;25075;23;979;39;0;7
3/6/2023 23:42:40;216.63;25061;23;979;39;0;7
3/6/2023 23:42:55;216.63;25137;23;979;39;0;7
3/6/2023 23:43:10;216.3;25075;23;979;39;0;7
3/6/2023 23:43:25;216.63;25081;23;979;39;0;7
3/6/2023 23:43:40;215.96;25052;23;979;39;0;7
3/6/2023 23:43:56;215.96;25097;23;979;39;0;7
3/6/2023 23:44:11;215.63;25094;23;979;39;0;7
3/6/2023 23:44:26;213.98;25083;23;979;39;0;7
3/6/2023 23:44:41;214.97;25097;23;979;39;0;7
3/6/2023 23:44:56;215.3;25046;23;979;39;0;7
3/6/2023 23:45:11;214.31;25085;23;979;39;0;7
3/6/2023 23:45:26;214.31;25054;23;979;39;0;7
3/6/2023 23:45:41;215.63;25018;23;979;39;0;7
3/6/2023 23:45:56;214.64;25015;23;979;39;0;7
3/6/2023 23:46:11;214.64;25032;23;979;39;0;7
3/6/2023 23:46:27;214.31;25066;23;979;39;0;7
3/6/2023 23:46:42;214.31;25046;23;979;39;0;7
3/6/2023 23:46:57;212.98;25074;23;979;39;0;7
3/6/2023 23:47:12;213.98;25097;23;979;39;0;7
3/6/2023 23:47:27;213.98;25105;23;979;39;0;7
3/6/2023 23:47:42;212.32;25201;23;979;39;0;7
3/6/2023 23:47:57;212.65;25170;23;979;39;0;7
3/6/2023 23:48:12;213.31;25207;23;979;39;0;7
3/6/2023 23:48:27;212.65;25093;23;979;39;0;7
3/6/2023 23:48:42;212.32;25017;23;979;39;0;7
3/6/2023 23:48:57;213.31;25074;23;979;39;0;7
3/6/2023 23:49:12;214.31;25097;23;979;39;0;7
3/6/2023 23:49:28;212.98;25085;23;979;39;0;7
3/6/2023 23:49:43;212.98;25094;23;979;39;0;7
3/6/2023 23:49:58;213.31;25111;23;979;39;0;7
3/6/2023 23:50:13;212.65;25111;23;979;39;0;7
3/6/2023 23:50:28;227.68;25436;23;979;39;0;7
3/6/2023 23:50:43;216.96;25265;23;979;39;0;7
3/6/2023 23:50:58;211;25218;23;979;39;0;7
3/6/2023 23:51:13;210.67;25223;23;979;39;0;7
3/6/2023 23:51:28;209.69;25155;23;979;39;0;7
3/6/2023 23:51:43;209.69;25169;23;979;39;0;7
3/6/2023 23:51:58;209.03;25209;23;979;39;0;7
3/6/2023 23:52:13;210.01;25189;23;979;39;0;7
3/6/2023 23:52:29;209.69;25163;23;979;39;0;7
3/6/2023 23:52:44;210.01;25197;23;979;39;0;7
3/6/2023 23:52:59;210.01;25206;23;979;39;0;7
3/6/2023 23:53:14;209.35;25203;23;979;39;0;7
3/6/2023 23:53:29;210.01;25169;23;979;39;0;7
3/6/2023 23:53:44;210.01;25206;23;979;39;0;7
3/6/2023 23:53:59;210.34;25149;23;979;39;0;7
3/6/2023 23:54:14;210.67;25220;23;979;39;0;7
3/6/2023 23:54:29;211;25198;23;979;39;0;7
3/6/2023 23:54:44;210.34;25166;23;979;39;0;7
3/6/2023 23:54:59;210.67;25192;23;979;39;0;7
3/6/2023 23:55:15;210.01;25223;23;979;39;0;7
3/6/2023 23:55:30;210.67;25215;23;979;39;0;7
3/6/2023 23:55:45;209.69;25195;23;979;39;0;7
3/6/2023 23:56:00;209.69;25254;23;979;39;0;7
3/6/2023 23:56:15;209.35;25268;23;979;39;0;7
3/6/2023 23:56:30;209.69;25257;23;979;39;0;7
3/6/2023 23:56:45;208.04;25234;23;979;39;0;7
3/6/2023 23:57:00;208.04;25265;23;979;39;0;7
3/6/2023 23:57:15;208.37;25271;23;979;39;0;7
3/6/2023 23:57:30;208.37;25319;23;979;39;0;7
3/6/2023 23:57:45;208.04;25279;23;979;39;0;7
3/6/2023 23:58:00;208.7;25271;23;979;39;0;7
3/6/2023 23:58:16;208.04;25239;23;979;39;0;7
3/6/2023 23:58:31;207.71;25285;23;979;39;0;7
3/6/2023 23:58:46;206.07;25267;23;979;39;0;7
3/6/2023 23:59:01;206.73;25281;23;979;39;0;7
3/6/2023 23:59:16;206.07;25264;23;979;39;0;7
3/6/2023 23:59:31;204.76;25253;23;979;39;0;7
3/6/2023 23:59:46;204.76;25272;23;979;39;0;7
3/7/2023 0:00:01;204.11;25340;23;979;39;0;7
3/7/2023 0:00:16;203.78;25315;23;979;39;0;7
3/7/2023 0:00:31;203.46;25283;23;979;39;0;7
3/7/2023 0:00:46;203.13;25303;23;979;39;0;7
3/7/2023 0:01:01;202.48;25317;23;979;39;0;7
3/7/2023 0:01:17;202.48;25334;23;979;39;0;7
3/7/2023 0:01:32;202.15;25320;23;979;39;0;7
3/7/2023 0:01:47;201.83;25362;23;979;39;0;7
3/7/2023 0:02:02;201.5;25365;23;979;39;0;7
3/7/2023 0:02:17;201.18;25382;23;979;39;0;7
3/7/2023 0:02:32;201.18;25351;23;979;39;0;7
3/7/2023 0:02:47;200.53;25396;23;979;39;0;7
3/7/2023 0:03:02;200.2;25382;23;979;39;0;7
3/7/2023 0:03:17;199.88;25452;23;979;39;0;7
3/7/2023 0:03:32;199.23;25469;23;979;39;0;7
3/7/2023 0:03:47;198.9;25393;23;979;39;0;7
3/7/2023 0:04:02;199.23;25452;23;979;39;0;7
3/7/2023 0:04:18;198.58;25449;23;979;39;0;7
3/7/2023 0:04:33;197.61;25421;23;979;39;0;7
3/7/2023 0:04:48;197.28;25412;23;979;39;0;7
3/7/2023 0:05:03;195.99;25401;23;979;39;0;7
3/7/2023 0:05:18;195.99;25420;23;979;39;0;7
3/7/2023 0:05:33;196.31;25443;23;979;39;0;7
3/7/2023 0:05:48;195.99;25392;23;979;39;0;7
3/7/2023 0:06:03;196.31;25392;23;979;39;0;7
3/7/2023 0:06:18;195.99;25449;23;979;39;0;7
3/7/2023 0:06:34;195.34;25446;23;979;39;0;7
3/7/2023 0:06:49;195.02;25466;23;979;39;0;7
3/7/2023 0:07:04;194.7;25471;23;979;39;0;7
3/7/2023 0:07:19;193.41;25462;23;979;39;0;7
3/7/2023 0:07:34;193.41;25457;23;979;39;0;7
3/7/2023 0:07:49;193.73;25426;23;979;39;0;7
3/7/2023 0:08:04;193.09;25465;23;979;39;0;7
3/7/2023 0:08:19;193.09;25491;23;979;39;0;7
3/7/2023 0:08:35;191.8;25468;23;979;39;0;7
3/7/2023 0:08:50;192.44;25445;23;979;39;0;7
3/7/2023 0:09:05;191.8;25496;23;979;39;0;7
3/7/2023 0:09:20;191.48;25502;23;979;39;0;7
3/7/2023 0:09:35;191.16;25544;23;979;39;0;7
3/7/2023 0:09:50;190.52;25521;23;979;39;0;7
3/7/2023 0:10:05;190.52;25513;23;979;39;0;7
3/7/2023 0:10:20;190.84;25544;23;979;39;0;7
3/7/2023 0:10:35;190.52;25527;23;979;39;0;7
3/7/2023 0:10:50;190.84;25578;23;979;39;0;7
3/7/2023 0:11:06;190.2;25513;23;979;39;0;7
3/7/2023 0:11:21;190.2;25510;23;979;39;0;7
3/7/2023 0:11:36;189.88;25482;23;979;39;0;7
3/7/2023 0:11:51;189.56;25507;23;979;39;0;7
3/7/2023 0:12:06;188.6;25527;23;979;39;0;7
3/7/2023 0:12:21;188.92;25572;23;979;39;0;7
3/7/2023 0:12:36;189.24;25569;23;979;39;0;7
3/7/2023 0:12:51;188.92;25581;23;979;39;0;7
3/7/2023 0:13:06;187.96;25549;23;979;39;0;7
3/7/2023 0:13:22;188.92;25564;23;979;39;0;7
3/7/2023 0:13:37;188.28;25580;23;979;39;0;7
3/7/2023 0:13:52;188.28;25546;23;979;39;0;7
3/7/2023 0:14:07;188.92;25592;23;979;39;0;7
3/7/2023 0:14:22;187.64;25558;23;979;39;0;7
3/7/2023 0:14:37;187.32;25510;23;979;39;0;7
3/7/2023 0:14:52;187.64;25558;23;979;39;0;7
3/7/2023 0:15:07;187.64;25507;23;979;39;0;7
3/7/2023 0:15:22;187.32;25501;23;979;39;0;7
3/7/2023 0:15:38;187;25546;23;979;39;0;7
3/7/2023 0:15:53;187;25566;23;979;39;0;7
3/7/2023 0:16:08;187;25526;23;979;39;0;7
3/7/2023 0:16:23;186.68;25521;23;979;39;0;7
3/7/2023 0:16:38;186.04;25509;23;979;39;0;7
3/7/2023 0:16:53;186.04;25518;23;979;39;0;7
3/7/2023 0:17:08;185.09;25526;23;979;39;0;7
3/7/2023 0:17:23;186.04;25439;23;979;39;0;7
3/7/2023 0:17:39;185.09;25563;23;979;39;0;7
3/7/2023 0:17:54;185.73;25523;23;979;39;0;7
3/7/2023 0:18:09;185.09;25535;23;979;39;0;7
3/7/2023 0:18:24;185.41;25535;23;979;39;0;7
3/7/2023 0:18:39;185.73;25518;23;979;39;0;7
3/7/2023 0:18:54;185.09;25532;23;979;39;0;7
3/7/2023 0:19:09;185.41;25540;23;979;39;0;7
3/7/2023 0:19:25;185.41;25532;23;979;39;0;7
3/7/2023 0:19:40;184.77;25526;23;979;39;0;7
3/7/2023 0:19:55;185.09;25557;23;979;39;0;7
3/7/2023 0:20:10;184.45;25552;23;979;39;0;7
3/7/2023 0:20:25;184.14;25586;23;979;39;0;7
3/7/2023 0:20:40;183.82;25554;23;979;39;0;7
3/7/2023 0:20:55;184.77;25560;23;979;39;0;7
