Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;227;28666;23;979;39;0;7
3/6/2023 23:40:54;226.33;28658;23;979;39;0;7
3/6/2023 23:41:09;226.33;28663;23;979;39;0;7
3/6/2023 23:41:24;226.66;28686;23;979;39;0;7
3/6/2023 23:41:39;226.33;28660;23;979;39;0;7
3/6/2023 23:41:55;225.99;28703;23;979;39;0;7
3/6/2023 23:42:10;225.99;28663;23;979;39;0;7
3/6/2023 23:42:25;226.33;28598;23;979;39;0;7
3/6/2023 23:42:40;225.32;28691;23;979;39;0;7
3/6/2023 23:42:55;226.66;28641;23;979;39;0;7
3/6/2023 23:43:10;225.32;28703;23;979;39;0;7
3/6/2023 23:43:25;226.33;28646;23;979;39;0;7
3/6/2023 23:43:40;225.99;28663;23;979;39;0;7
3/6/2023 23:43:56;226.33;28706;23;979;39;0;7
3/6/2023 23:44:11;225.66;28686;23;979;39;0;7
3/6/2023 23:44:26;225.99;28584;23;979;39;0;7
3/6/2023 23:44:41;225.99;28649;23;979;39;0;7
3/6/2023 23:44:56;226.33;28627;23;979;39;0;7
3/6/2023 23:45:11;226.33;28652;23;979;39;0;7
3/6/2023 23:45:26;226.33;28655;23;979;39;0;7
3/6/2023 23:45:41;226.66;28669;23;979;39;0;7
3/6/2023 23:45:56;226.66;28632;23;979;39;0;7
3/6/2023 23:46:11;226.33;28607;23;979;39;0;7
3/6/2023 23:46:27;225.99;28629;23;979;39;0;7
3/6/2023 23:46:42;225.99;28658;23;979;39;0;7
3/6/2023 23:46:57;226.33;28629;23;979;39;0;7
3/6/2023 23:47:12;225.66;28700;23;979;39;0;7
3/6/2023 23:47:27;226.33;28646;23;979;39;0;7
3/6/2023 23:47:42;227;28666;23;979;39;0;7
3/6/2023 23:47:57;226.66;28607;23;979;39;0;7
3/6/2023 23:48:12;225.99;28663;23;979;39;0;7
3/6/2023 23:48:27;226.33;28615;23;979;39;0;7
3/6/2023 23:48:42;226.33;28646;23;979;39;0;7
3/6/2023 23:48:57;227.34;28624;23;979;39;0;7
3/6/2023 23:49:12;226.66;28627;23;979;39;0;7
3/6/2023 23:49:28;227.34;28664;23;979;39;0;7
3/6/2023 23:49:43;226.66;28638;23;979;39;0;7
3/6/2023 23:49:58;227;28615;23;979;39;0;7
3/6/2023 23:50:13;227;28615;23;979;39;0;7
3/6/2023 23:50:28;227.34;28641;23;979;39;0;7
3/6/2023 23:50:43;226.66;28598;23;979;39;0;7
3/6/2023 23:50:58;227;28683;23;979;39;0;7
3/6/2023 23:51:13;227;28655;23;979;39;0;7
3/6/2023 23:51:28;227.34;28649;23;979;39;0;7
3/6/2023 23:51:43;226.66;28655;23;979;39;0;7
3/6/2023 23:51:58;226.66;28621;23;979;39;0;7
3/6/2023 23:52:13;227.68;28613;23;979;39;0;7
3/6/2023 23:52:29;226.66;28635;23;979;39;0;7
3/6/2023 23:52:44;226.66;28646;23;979;39;0;7
3/6/2023 23:52:59;227.68;28666;23;979;39;0;7
3/6/2023 23:53:14;227;28669;23;979;39;0;7
3/6/2023 23:53:29;227.68;28751;23;979;39;0;7
3/6/2023 23:53:44;227.34;28689;23;979;39;0;7
3/6/2023 23:53:59;228.01;28633;23;979;39;0;7
3/6/2023 23:54:14;227.34;28726;23;979;39;0;7
3/6/2023 23:54:29;226.66;28714;23;979;39;0;7
3/6/2023 23:54:44;227.68;28641;23;979;39;0;7
3/6/2023 23:54:59;227.68;28675;23;979;39;0;7
3/6/2023 23:55:15;227.34;28689;23;979;39;0;7
3/6/2023 23:55:30;227.34;28669;23;979;39;0;7
3/6/2023 23:55:45;227.34;28726;23;979;39;0;7
3/6/2023 23:56:00;227.34;28729;23;979;39;0;7
3/6/2023 23:56:15;227;28672;23;979;39;0;7
3/6/2023 23:56:30;227.68;28667;23;979;39;0;7
3/6/2023 23:56:45;226.66;28695;23;979;39;0;7
3/6/2023 23:57:00;227.68;28658;23;979;39;0;7
3/6/2023 23:57:15;227.34;28630;23;979;39;0;7
3/6/2023 23:57:30;227.34;28729;23;979;39;0;7
3/6/2023 23:57:45;227.68;28692;23;979;39;0;7
3/6/2023 23:58:00;228.35;28647;23;979;39;0;7
3/6/2023 23:58:16;227.34;28667;23;979;39;0;7
3/6/2023 23:58:31;227.68;28647;23;979;39;0;7
3/6/2023 23:58:46;227.68;28641;23;979;39;0;7
3/6/2023 23:59:01;228.35;28644;23;979;39;0;7
