Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;199.23;28293;23;979;39;0;7
3/6/2023 23:40:54;198.25;28355;23;979;39;0;7
3/6/2023 23:41:09;196.31;28386;23;979;39;0;7
3/6/2023 23:41:24;195.02;28500;23;979;39;0;7
3/6/2023 23:41:39;193.73;28506;23;979;39;0;7
3/6/2023 23:41:55;192.77;28422;23;979;39;0;7
3/6/2023 23:42:10;191.48;28449;23;979;39;0;7
3/6/2023 23:42:25;191.16;28467;23;979;39;0;7
3/6/2023 23:42:40;188.6;28529;23;979;39;0;7
3/6/2023 23:42:55;187;28600;23;979;39;0;7
3/6/2023 23:43:10;185.73;28554;23;979;39;0;7
3/6/2023 23:43:25;185.09;28592;23;979;39;0;7
3/6/2023 23:43:40;186.68;28620;23;979;39;0;7
3/6/2023 23:43:56;190.2;28800;23;979;39;0;7
3/6/2023 23:44:11;181.6;28727;23;979;39;0;7
3/6/2023 23:44:26;177.81;28697;23;979;39;0;7
3/6/2023 23:44:41;176.55;28725;23;979;39;0;7
3/6/2023 23:44:56;175.61;28716;23;979;39;0;7
3/6/2023 23:45:11;175.61;28702;23;979;39;0;7
3/6/2023 23:45:26;174.98;28683;23;979;39;0;7
3/6/2023 23:45:41;174.35;28816;23;979;39;0;7
3/6/2023 23:45:56;174.66;28721;23;979;39;0;7
3/6/2023 23:46:11;174.04;28799;23;979;39;0;7
3/6/2023 23:46:27;174.35;28693;23;979;39;0;7
3/6/2023 23:46:42;173.72;28791;23;979;39;0;7
3/6/2023 23:46:57;173.72;28743;23;979;39;0;7
3/6/2023 23:47:12;172.47;28848;23;979;39;0;7
3/6/2023 23:47:27;171.22;28858;23;979;39;0;7
3/6/2023 23:47:42;170.91;28866;23;979;39;0;7
3/6/2023 23:47:57;169.04;28820;23;979;39;0;7
3/6/2023 23:48:12;169.35;28817;23;979;39;0;7
3/6/2023 23:48:27;170.6;28763;23;979;39;0;7
3/6/2023 23:48:42;172.78;28890;23;979;39;0;7
3/6/2023 23:48:57;171.85;28784;23;979;39;0;7
3/6/2023 23:49:12;171.22;28842;23;979;39;0;7
3/6/2023 23:49:28;175.92;28827;23;979;39;0;7
3/6/2023 23:49:43;171.85;28872;23;979;39;0;7
3/6/2023 23:49:58;171.22;28776;23;979;39;0;7
3/6/2023 23:50:13;174.66;28963;23;979;39;0;7
3/6/2023 23:50:28;177.18;28919;23;979;39;0;7
3/6/2023 23:50:43;174.04;28844;23;979;39;0;7
3/6/2023 23:50:58;171.53;28887;23;979;39;0;7
3/6/2023 23:51:13;169.04;28850;23;979;39;0;7
3/6/2023 23:51:28;169.04;28803;23;979;39;0;7
3/6/2023 23:51:43;168.11;28808;23;979;39;0;7
3/6/2023 23:51:58;168.73;28809;23;979;39;0;7
3/6/2023 23:52:13;169.35;28817;23;979;39;0;7
3/6/2023 23:52:29;169.97;28802;23;979;39;0;7
3/6/2023 23:52:44;169.66;28874;23;979;39;0;7
3/6/2023 23:52:59;171.22;28851;23;979;39;0;7
3/6/2023 23:53:14;171.22;28779;23;979;39;0;7
3/6/2023 23:53:29;172.47;28766;23;979;39;0;7
3/6/2023 23:53:44;172.78;28750;23;979;39;0;7
3/6/2023 23:53:59;174.35;28713;23;979;39;0;7
3/6/2023 23:54:14;177.49;28819;23;979;39;0;7
3/6/2023 23:54:29;176.23;28755;23;979;39;0;7
3/6/2023 23:54:44;175.92;28681;23;979;39;0;7
3/6/2023 23:54:59;177.18;28727;23;979;39;0;7
3/6/2023 23:55:15;175.92;28684;23;979;39;0;7
3/6/2023 23:55:30;173.72;28734;23;979;39;0;7
3/6/2023 23:55:45;172.47;28716;23;979;39;0;7
3/6/2023 23:56:00;171.85;28749;23;979;39;0;7
3/6/2023 23:56:15;170.91;28777;23;979;39;0;7
3/6/2023 23:56:30;170.6;28798;23;979;39;0;7
3/6/2023 23:56:45;169.04;28865;23;979;39;0;7
3/6/2023 23:57:00;168.73;28773;23;979;39;0;7
3/6/2023 23:57:15;168.73;28781;23;979;39;0;7
3/6/2023 23:57:30;168.42;28785;23;979;39;0;7
3/6/2023 23:57:45;169.35;28777;23;979;39;0;7
3/6/2023 23:58:00;169.97;28799;23;979;39;0;7
3/6/2023 23:58:16;169.97;28750;23;979;39;0;7
3/6/2023 23:58:31;170.6;28754;23;979;39;0;7
3/6/2023 23:58:46;170.91;28736;23;979;39;0;7
3/6/2023 23:59:01;172.16;28732;23;979;39;0;7
