Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;205.42;36446;23;979;39;0;7
3/6/2023 23:40:54;204.76;36471;23;979;39;0;7
3/6/2023 23:41:09;203.78;36516;23;979;39;0;7
3/6/2023 23:41:24;202.8;36493;23;979;39;0;7
3/6/2023 23:41:39;202.8;36451;23;979;39;0;7
3/6/2023 23:41:55;202.15;36461;23;979;39;0;7
3/6/2023 23:42:10;197.93;36225;23;979;39;0;7
3/6/2023 23:42:25;198.58;36316;23;979;39;0;7
3/6/2023 23:42:40;197.93;36320;23;979;39;0;7
3/6/2023 23:42:55;197.28;36407;23;979;39;0;7
3/6/2023 23:43:10;197.93;36326;23;979;39;0;7
3/6/2023 23:43:25;198.25;36388;23;979;39;0;7
3/6/2023 23:43:40;197.61;36446;23;979;39;0;7
3/6/2023 23:43:56;198.58;36354;23;979;39;0;7
3/6/2023 23:44:11;197.93;36351;23;979;39;0;7
3/6/2023 23:44:26;198.9;36333;23;979;39;0;7
3/6/2023 23:44:41;198.58;36344;23;979;39;0;7
3/6/2023 23:44:56;199.23;36320;23;979;39;0;7
3/6/2023 23:45:11;199.55;36314;23;979;39;0;7
3/6/2023 23:45:26;200.2;36252;23;979;39;0;7
3/6/2023 23:45:41;199.23;36283;23;979;39;0;7
3/6/2023 23:45:56;199.23;36312;23;979;39;0;7
3/6/2023 23:46:11;199.23;36220;23;979;39;0;7
3/6/2023 23:46:27;198.58;36233;23;979;39;0;7
3/6/2023 23:46:42;198.9;36284;23;979;39;0;7
3/6/2023 23:46:57;198.58;36316;23;979;39;0;7
3/6/2023 23:47:12;198.9;36333;23;979;39;0;7
3/6/2023 23:47:27;198.58;36241;23;979;39;0;7
3/6/2023 23:47:42;198.58;36397;23;979;39;0;7
3/6/2023 23:47:57;197.61;36344;23;979;39;0;7
3/6/2023 23:48:12;197.93;36298;23;979;39;0;7
3/6/2023 23:48:27;197.61;36282;23;979;39;0;7
3/6/2023 23:48:42;196.96;36294;23;979;39;0;7
3/6/2023 23:48:57;197.28;36249;23;979;39;0;7
3/6/2023 23:49:12;196.96;36289;23;979;39;0;7
3/6/2023 23:49:28;196.31;36257;23;979;39;0;7
3/6/2023 23:49:43;196.64;36238;23;979;39;0;7
3/6/2023 23:49:58;197.28;36359;23;979;39;0;7
3/6/2023 23:50:13;196.96;36359;23;979;39;0;7
3/6/2023 23:50:28;197.28;36414;23;979;39;0;7
3/6/2023 23:50:43;196.96;36231;23;979;39;0;7
3/6/2023 23:50:58;197.61;36396;23;979;39;0;7
3/6/2023 23:51:13;197.61;36290;23;979;39;0;7
3/6/2023 23:51:28;197.61;36370;23;979;39;0;7
3/6/2023 23:51:43;197.61;36239;23;979;39;0;7
3/6/2023 23:51:58;196.96;36268;23;979;39;0;7
3/6/2023 23:52:13;197.93;36253;23;979;39;0;7
3/6/2023 23:52:29;197.93;36247;23;979;39;0;7
3/6/2023 23:52:44;198.25;36245;23;979;39;0;7
3/6/2023 23:52:59;198.58;36223;23;979;39;0;7
3/6/2023 23:53:14;198.58;36270;23;979;39;0;7
3/6/2023 23:53:29;198.9;36299;23;979;39;0;7
3/6/2023 23:53:44;198.25;36242;23;979;39;0;7
3/6/2023 23:53:59;198.9;36290;23;979;39;0;7
3/6/2023 23:54:14;199.55;36217;23;979;39;0;7
3/6/2023 23:54:29;198.9;36269;23;979;39;0;7
3/6/2023 23:54:44;198.9;36324;23;979;39;0;7
3/6/2023 23:54:59;198.9;36249;23;979;39;0;7
3/6/2023 23:55:15;198.58;36213;23;979;39;0;7
3/6/2023 23:55:30;199.23;36291;23;979;39;0;7
3/6/2023 23:55:45;198.9;36212;23;979;39;0;7
3/6/2023 23:56:00;198.9;36283;23;979;39;0;7
3/6/2023 23:56:15;198.58;36233;23;979;39;0;7
3/6/2023 23:56:30;199.88;36228;23;979;39;0;7
3/6/2023 23:56:45;198.9;36249;23;979;39;0;7
3/6/2023 23:57:00;198.9;36258;23;979;39;0;7
3/6/2023 23:57:15;199.55;36299;23;979;39;0;7
3/6/2023 23:57:30;198.58;36287;23;979;39;0;7
3/6/2023 23:57:45;198.25;36239;23;979;39;0;7
3/6/2023 23:58:00;199.23;36255;23;979;39;0;7
3/6/2023 23:58:16;198.58;36276;23;979;39;0;7
3/6/2023 23:58:31;198.58;36233;23;979;39;0;7
3/6/2023 23:58:46;198.58;36250;23;979;39;0;7
3/6/2023 23:59:01;198.25;36278;23;979;39;0;7
3/6/2023 23:59:16;197.93;36249;23;979;39;0;7
3/6/2023 23:59:31;197.93;36256;23;979;39;0;7
3/6/2023 23:59:46;197.28;36242;23;979;39;0;7
3/7/2023 0:00:01;196.64;36267;23;979;39;0;7
3/7/2023 0:00:16;197.61;36262;23;979;39;0;7
3/7/2023 0:00:31;196.96;36272;23;979;39;0;7
3/7/2023 0:00:46;196.31;36233;23;979;39;0;7
3/7/2023 0:01:01;196.31;36279;23;979;39;0;7
