Spat.ID,data,Am,AQY,Rd,Ik,Date,Plate,Spat.ID.PAM
ETR1,,50.618216198160376,0.34550875097661515,1.7704233835975063,146.5034273519351,20230510,Plate6,20230510_Plate6_ETR1
ETR2,,41.8830448241737,0.3660440460887888,1.9538337078398502,114.42077878795607,20230510,Plate6,20230510_Plate6_ETR2
ETR4,,29.219927367629985,0.3130441437189305,0.9480757006154134,93.34123622470752,20230510,Plate6,20230510_Plate6_ETR4
ETR5,,37.106519955584105,0.3003599986597208,1.1109220045280712,123.54015222120923,20230510,Plate6,20230510_Plate6_ETR5
ETR6,,57.04082779121965,0.2640627001548788,0.33702389466696575,216.0124385525252,20230510,Plate6,20230510_Plate6_ETR6
ETR7,,46.485098627469654,0.3231178411435569,1.46750516527035,143.86422756153831,20230510,Plate6,20230510_Plate6_ETR7
ETR8,,21.071812222598236,0.23427169303396417,0.7731116550027367,89.94604490924687,20230510,Plate6,20230510_Plate6_ETR8
ETR9,,35.715663417258334,0.24272519564312248,0.06256185240885877,147.1444417734485,20230510,Plate6,20230510_Plate6_ETR9
ETR10,,38.158548248454544,0.3385889580575623,1.291004676978213,112.6987379250783,20230510,Plate6,20230510_Plate6_ETR10
ETR11,,47.981460489351036,0.2661877392578965,0.6726057089561076,180.25420939040362,20230510,Plate6,20230510_Plate6_ETR11
ETR13,,22.431893361381082,0.18193110117571634,-0.3565271849959204,123.29883794698445,20230510,Plate6,20230510_Plate6_ETR13
ETR14,,12.577783682890152,0.2730107328166332,0.04012838008396188,46.07065646513605,20230510,Plate6,20230510_Plate6_ETR14
ETR15,,37.28177828723872,0.33619607085639086,1.47503037240218,110.89296252710807,20230510,Plate6,20230510_Plate6_ETR15
ETR16,,46.23302917679996,0.2514451202933068,0.1982421014387232,183.8692638889546,20230510,Plate6,20230510_Plate6_ETR16
ETR17,,43.260707350453096,0.27392426552149446,0.673586454644495,157.92944545490982,20230510,Plate6,20230510_Plate6_ETR17
ETR19,,37.804035731649684,0.23214913234173018,0.8462207596433019,162.84375198956616,20230510,Plate6,20230510_Plate6_ETR19
ETR20,,47.50417137422291,0.2811656736660653,1.405012469513535,168.95437751993381,20230510,Plate6,20230510_Plate6_ETR20
