Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;246.81;7293;23;979;39;0;7
3/6/2023 23:40:54;247.16;7321;23;979;39;0;7
3/6/2023 23:41:09;247.5;7310;23;979;39;0;7
3/6/2023 23:41:24;246.12;7332;23;979;39;0;7
3/6/2023 23:41:39;244.39;7361;23;979;39;0;7
3/6/2023 23:41:55;248.54;7335;23;979;39;0;7
3/6/2023 23:42:10;245.08;7335;23;979;39;0;7
3/6/2023 23:42:25;245.43;7349;23;979;39;0;7
3/6/2023 23:42:40;244.39;7301;23;979;39;0;7
3/6/2023 23:42:55;246.12;7329;23;979;39;0;7
3/6/2023 23:43:10;246.12;7310;23;979;39;0;7
3/6/2023 23:43:25;244.05;7321;23;979;39;0;7
3/6/2023 23:43:40;245.43;7324;23;979;39;0;7
3/6/2023 23:43:56;243.36;7318;23;979;39;0;7
3/6/2023 23:44:11;241.64;7312;23;979;39;0;7
3/6/2023 23:44:26;242.67;7349;23;979;39;0;7
3/6/2023 23:44:41;243.7;7338;23;979;39;0;7
3/6/2023 23:44:56;240.26;7346;23;979;39;0;7
3/6/2023 23:45:11;243.36;7332;23;979;39;0;7
3/6/2023 23:45:26;239.58;7327;23;979;39;0;7
3/6/2023 23:45:41;240.95;7346;23;979;39;0;7
3/6/2023 23:45:56;240.26;7338;23;979;39;0;7
3/6/2023 23:46:11;239.58;7366;23;979;39;0;7
3/6/2023 23:46:27;240.26;7344;23;979;39;0;7
3/6/2023 23:46:42;238.55;7329;23;979;39;0;7
3/6/2023 23:46:57;240.95;7363;23;979;39;0;7
3/6/2023 23:47:12;238.55;7389;23;979;39;0;7
3/6/2023 23:47:27;237.18;7315;23;979;39;0;7
3/6/2023 23:47:42;240.26;7352;23;979;39;0;7
3/6/2023 23:47:57;236.84;7327;23;979;39;0;7
3/6/2023 23:48:12;237.87;7369;23;979;39;0;7
3/6/2023 23:48:27;239.58;7338;23;979;39;0;7
3/6/2023 23:48:42;239.58;7346;23;979;39;0;7
3/6/2023 23:48:57;235.14;7329;23;979;39;0;7
3/6/2023 23:49:12;239.58;7363;23;979;39;0;7
3/6/2023 23:49:28;236.5;7358;23;979;39;0;7
3/6/2023 23:49:43;238.21;7372;23;979;39;0;7
3/6/2023 23:49:58;236.5;7363;23;979;39;0;7
3/6/2023 23:50:13;239.58;7363;23;979;39;0;7
3/6/2023 23:50:28;236.5;7352;23;979;39;0;7
3/6/2023 23:50:43;234.45;7361;23;979;39;0;7
3/6/2023 23:50:58;235.82;7363;23;979;39;0;7
3/6/2023 23:51:13;233.77;7392;23;979;39;0;7
3/6/2023 23:51:28;234.11;7369;23;979;39;0;7
3/6/2023 23:51:43;234.11;7372;23;979;39;0;7
3/6/2023 23:51:58;234.79;7380;23;979;39;0;7
3/6/2023 23:52:13;236.5;7372;23;979;39;0;7
3/6/2023 23:52:29;237.18;7369;23;979;39;0;7
3/6/2023 23:52:44;234.45;7386;23;979;39;0;7
3/6/2023 23:52:59;237.87;7375;23;979;39;0;7
3/6/2023 23:53:14;233.43;7395;23;979;39;0;7
3/6/2023 23:53:29;234.45;7375;23;979;39;0;7
3/6/2023 23:53:44;236.16;7403;23;979;39;0;7
3/6/2023 23:53:59;235.14;7392;23;979;39;0;7
3/6/2023 23:54:14;235.14;7392;23;979;39;0;7
3/6/2023 23:54:29;232.75;7392;23;979;39;0;7
3/6/2023 23:54:44;235.48;7375;23;979;39;0;7
3/6/2023 23:54:59;232.41;7369;23;979;39;0;7
3/6/2023 23:55:15;233.43;7392;23;979;39;0;7
3/6/2023 23:55:30;235.14;7389;23;979;39;0;7
3/6/2023 23:55:45;235.48;7397;23;979;39;0;7
3/6/2023 23:56:00;235.14;7389;23;979;39;0;7
3/6/2023 23:56:15;232.41;7397;23;979;39;0;7
3/6/2023 23:56:30;232.07;7400;23;979;39;0;7
3/6/2023 23:56:45;231.4;7395;23;979;39;0;7
3/6/2023 23:57:00;235.14;7375;23;979;39;0;7
3/6/2023 23:57:15;232.07;7403;23;979;39;0;7
3/6/2023 23:57:30;233.43;7363;23;979;39;0;7
3/6/2023 23:57:45;234.79;7386;23;979;39;0;7
3/6/2023 23:58:00;230.72;7400;23;979;39;0;7
3/6/2023 23:58:16;232.07;7392;23;979;39;0;7
3/6/2023 23:58:31;234.45;7400;23;979;39;0;7
3/6/2023 23:58:46;231.4;7386;23;979;39;0;7
3/6/2023 23:59:01;233.43;7372;23;979;39;0;7
3/6/2023 23:59:16;229.7;7397;23;979;39;0;7
3/6/2023 23:59:31;232.75;7372;23;979;39;0;7
3/6/2023 23:59:46;232.75;7397;23;979;39;0;7
3/7/2023 0:00:01;230.04;7392;23;979;39;0;7
3/7/2023 0:00:16;229.03;7392;23;979;39;0;7
3/7/2023 0:00:31;230.72;7386;23;979;39;0;7
3/7/2023 0:00:46;228.69;7392;23;979;39;0;7
3/7/2023 0:01:01;228.01;7398;23;979;39;0;7
3/7/2023 0:01:17;230.72;7383;23;979;39;0;7
3/7/2023 0:01:32;228.69;7386;23;979;39;0;7
3/7/2023 0:01:47;232.41;7397;23;979;39;0;7
3/7/2023 0:02:02;227.68;7409;23;979;39;0;7
3/7/2023 0:02:17;229.37;7375;23;979;39;0;7
3/7/2023 0:02:32;231.4;7406;23;979;39;0;7
3/7/2023 0:02:47;229.37;7406;23;979;39;0;7
3/7/2023 0:03:02;224.65;7403;23;979;39;0;7
3/7/2023 0:03:17;225.66;7412;23;979;39;0;7
3/7/2023 0:03:32;227;7403;23;979;39;0;7
3/7/2023 0:03:47;227.68;7378;23;979;39;0;7
3/7/2023 0:04:02;225.66;7398;23;979;39;0;7
3/7/2023 0:04:18;224.98;7389;23;979;39;0;7
3/7/2023 0:04:33;229.37;7372;23;979;39;0;7
3/7/2023 0:04:48;226.66;7366;23;979;39;0;7
3/7/2023 0:05:03;229.37;7386;23;979;39;0;7
3/7/2023 0:05:18;226.33;7389;23;979;39;0;7
3/7/2023 0:05:33;225.66;7412;23;979;39;0;7
3/7/2023 0:05:48;224.65;7383;23;979;39;0;7
3/7/2023 0:06:03;224.31;7415;23;979;39;0;7
3/7/2023 0:06:18;226.33;7400;23;979;39;0;7
3/7/2023 0:06:34;224.31;7406;23;979;39;0;7
3/7/2023 0:06:49;225.66;7400;23;979;39;0;7
3/7/2023 0:07:04;225.66;7415;23;979;39;0;7
3/7/2023 0:07:19;223.64;7398;23;979;39;0;7
3/7/2023 0:07:34;222.63;7420;23;979;39;0;7
3/7/2023 0:07:49;225.99;7412;23;979;39;0;7
3/7/2023 0:08:04;223.3;7418;23;979;39;0;7
3/7/2023 0:08:19;221.63;7432;23;979;39;0;7
3/7/2023 0:08:35;221.96;7429;23;979;39;0;7
3/7/2023 0:08:50;223.3;7429;23;979;39;0;7
3/7/2023 0:09:05;220.63;7432;23;979;39;0;7
3/7/2023 0:09:20;221.96;7446;23;979;39;0;7
3/7/2023 0:09:35;220.96;7403;23;979;39;0;7
3/7/2023 0:09:50;222.63;7420;23;979;39;0;7
3/7/2023 0:10:05;221.96;7420;23;979;39;0;7
3/7/2023 0:10:20;223.64;7415;23;979;39;0;7
3/7/2023 0:10:35;221.3;7426;23;979;39;0;7
3/7/2023 0:10:50;222.3;7452;23;979;39;0;7
3/7/2023 0:11:06;221.96;7409;23;979;39;0;7
3/7/2023 0:11:21;221.63;7446;23;979;39;0;7
3/7/2023 0:11:36;220.63;7401;23;979;39;0;7
3/7/2023 0:11:51;220.96;7426;23;979;39;0;7
3/7/2023 0:12:06;221.63;7443;23;979;39;0;7
3/7/2023 0:12:21;221.96;7409;23;979;39;0;7
3/7/2023 0:12:36;221.63;7460;23;979;39;0;7
3/7/2023 0:12:51;221.63;7443;23;979;39;0;7
3/7/2023 0:13:06;216.3;7477;23;979;39;0;7
3/7/2023 0:13:22;219.29;7469;23;979;39;0;7
3/7/2023 0:13:37;215.63;7472;23;979;39;0;7
3/7/2023 0:13:52;214.31;7466;23;979;39;0;7
3/7/2023 0:14:07;213.98;7477;23;979;39;0;7
3/7/2023 0:14:22;216.3;7443;23;979;39;0;7
3/7/2023 0:14:37;215.63;7466;23;979;39;0;7
3/7/2023 0:14:52;214.97;7458;23;979;39;0;7
3/7/2023 0:15:07;213.31;7463;23;979;39;0;7
3/7/2023 0:15:22;214.31;7477;23;979;39;0;7
