Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;224.31;12754;23;979;39;0;7
3/6/2023 23:40:54;222.97;12425;23;979;39;0;7
3/6/2023 23:41:09;222.3;12758;23;979;39;0;7
3/6/2023 23:41:24;222.97;12772;23;979;39;0;7
3/6/2023 23:41:39;223.64;12760;23;979;39;0;7
3/6/2023 23:41:55;224.31;12766;23;979;39;0;7
3/6/2023 23:42:10;223.97;12768;23;979;39;0;7
3/6/2023 23:42:25;222.97;12792;23;979;39;0;7
3/6/2023 23:42:40;222.97;12775;23;979;39;0;7
3/6/2023 23:42:55;222.97;12758;23;979;39;0;7
3/6/2023 23:43:10;222.63;12769;23;979;39;0;7
3/6/2023 23:43:25;220.96;12762;23;979;39;0;7
3/6/2023 23:43:40;221.96;12761;23;979;39;0;7
3/6/2023 23:43:56;221.96;12795;23;979;39;0;7
3/6/2023 23:44:11;221.63;12761;23;979;39;0;7
3/6/2023 23:44:26;221.96;12775;23;979;39;0;7
3/6/2023 23:44:41;220.96;12756;23;979;39;0;7
3/6/2023 23:44:56;222.3;12781;23;979;39;0;7
3/6/2023 23:45:11;220.29;12760;23;979;39;0;7
3/6/2023 23:45:26;218.96;12780;23;979;39;0;7
3/6/2023 23:45:41;221.63;12779;23;979;39;0;7
3/6/2023 23:45:56;219.96;12794;23;979;39;0;7
3/6/2023 23:46:11;220.29;12808;23;979;39;0;7
3/6/2023 23:46:27;221.3;12793;23;979;39;0;7
3/6/2023 23:46:42;219.96;12808;23;979;39;0;7
3/6/2023 23:46:57;218.96;12777;23;979;39;0;7
3/6/2023 23:47:12;220.63;12807;23;979;39;0;7
3/6/2023 23:47:27;220.29;12785;23;979;39;0;7
3/6/2023 23:47:42;218.29;12795;23;979;39;0;7
3/6/2023 23:47:57;218.96;12794;23;979;39;0;7
3/6/2023 23:48:12;219.29;12794;23;979;39;0;7
3/6/2023 23:48:27;219.62;12797;23;979;39;0;7
3/6/2023 23:48:42;218.29;12800;23;979;39;0;7
3/6/2023 23:48:57;219.29;12797;23;979;39;0;7
3/6/2023 23:49:12;218.96;12808;23;979;39;0;7
3/6/2023 23:49:28;217.29;12827;23;979;39;0;7
3/6/2023 23:49:43;219.62;12800;23;979;39;0;7
3/6/2023 23:49:58;217.63;12798;23;979;39;0;7
3/6/2023 23:50:13;217.63;12795;23;979;39;0;7
3/6/2023 23:50:28;217.96;12798;23;979;39;0;7
3/6/2023 23:50:43;218.63;12772;23;979;39;0;7
3/6/2023 23:50:58;216.3;12822;23;979;39;0;7
3/6/2023 23:51:13;219.29;12780;23;979;39;0;7
3/6/2023 23:51:28;217.63;12812;23;979;39;0;7
3/6/2023 23:51:43;215.96;12805;23;979;39;0;7
3/6/2023 23:51:58;214.97;12802;23;979;39;0;7
3/6/2023 23:52:13;214.31;12803;23;979;39;0;7
3/6/2023 23:52:29;214.64;12814;23;979;39;0;7
3/6/2023 23:52:44;215.3;12794;23;979;39;0;7
3/6/2023 23:52:59;213.98;12794;23;979;39;0;7
3/6/2023 23:53:14;215.63;12811;23;979;39;0;7
3/6/2023 23:53:29;217.29;12778;23;979;39;0;7
3/6/2023 23:53:44;215.96;12811;23;979;39;0;7
3/6/2023 23:53:59;216.63;12813;23;979;39;0;7
3/6/2023 23:54:14;214.64;12805;23;979;39;0;7
3/6/2023 23:54:29;216.3;12804;23;979;39;0;7
3/6/2023 23:54:44;216.96;12793;23;979;39;0;7
3/6/2023 23:54:59;215.96;12816;23;979;39;0;7
3/6/2023 23:55:15;216.96;12818;23;979;39;0;7
3/6/2023 23:55:30;217.29;12790;23;979;39;0;7
3/6/2023 23:55:45;217.96;12806;23;979;39;0;7
3/6/2023 23:56:00;216.3;12799;23;979;39;0;7
3/6/2023 23:56:15;218.29;12812;23;979;39;0;7
3/6/2023 23:56:30;217.29;12781;23;979;39;0;7
3/6/2023 23:56:45;217.96;12809;23;979;39;0;7
3/6/2023 23:57:00;217.96;12806;23;979;39;0;7
3/6/2023 23:57:15;218.29;12801;23;979;39;0;7
3/6/2023 23:57:30;215.63;12776;23;979;39;0;7
3/6/2023 23:57:45;217.96;12795;23;979;39;0;7
3/6/2023 23:58:00;217.29;12821;23;979;39;0;7
3/6/2023 23:58:16;215.63;12796;23;979;39;0;7
3/6/2023 23:58:31;216.3;12816;23;979;39;0;7
3/6/2023 23:58:46;215.63;12816;23;979;39;0;7
3/6/2023 23:59:01;214.97;12791;23;979;39;0;7
3/6/2023 23:59:16;215.63;12785;23;979;39;0;7
3/6/2023 23:59:31;213.98;12840;23;979;39;0;7
3/6/2023 23:59:46;215.96;12805;23;979;39;0;7
3/7/2023 0:00:01;214.97;12794;23;979;39;0;7
3/7/2023 0:00:16;215.3;12802;23;979;39;0;7
3/7/2023 0:00:31;214.97;12837;23;979;39;0;7
3/7/2023 0:00:46;214.31;12812;23;979;39;0;7
3/7/2023 0:01:01;214.31;12837;23;979;39;0;7
3/7/2023 0:01:17;213.65;12835;23;979;39;0;7
3/7/2023 0:01:32;213.98;12781;23;979;39;0;7
3/7/2023 0:01:47;213.65;12835;23;979;39;0;7
3/7/2023 0:02:02;211.33;12827;23;979;39;0;7
3/7/2023 0:02:17;212.32;12827;23;979;39;0;7
3/7/2023 0:02:32;212.32;12813;23;979;39;0;7
3/7/2023 0:02:47;212.32;12844;23;979;39;0;7
3/7/2023 0:03:02;210.01;12848;23;979;39;0;7
3/7/2023 0:03:17;211.33;12862;23;979;39;0;7
3/7/2023 0:03:32;210.67;12879;23;979;39;0;7
3/7/2023 0:03:47;210.01;12843;23;979;39;0;7
3/7/2023 0:04:02;210.67;12825;23;979;39;0;7
3/7/2023 0:04:18;211.33;12865;23;979;39;0;7
3/7/2023 0:04:33;211;12825;23;979;39;0;7
3/7/2023 0:04:48;209.35;12851;23;979;39;0;7
3/7/2023 0:05:03;210.34;12860;23;979;39;0;7
3/7/2023 0:05:18;208.37;12858;23;979;39;0;7
