Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;241.98;16177;23;979;39;0;7
3/6/2023 23:40:54;241.98;16145;23;979;39;0;7
3/6/2023 23:41:09;241.29;16209;23;979;39;0;7
3/6/2023 23:41:24;241.64;16183;23;979;39;0;7
3/6/2023 23:41:39;241.64;16160;23;979;39;0;7
3/6/2023 23:41:55;240.95;16153;23;979;39;0;7
3/6/2023 23:42:10;240.26;16173;23;979;39;0;7
3/6/2023 23:42:25;240.61;16161;23;979;39;0;7
3/6/2023 23:42:40;241.29;16155;23;979;39;0;7
3/6/2023 23:42:55;239.92;16170;23;979;39;0;7
3/6/2023 23:43:10;239.92;16168;23;979;39;0;7
3/6/2023 23:43:25;239.92;16162;23;979;39;0;7
3/6/2023 23:43:40;239.92;16174;23;979;39;0;7
3/6/2023 23:43:56;240.61;16150;23;979;39;0;7
3/6/2023 23:44:11;240.26;16159;23;979;39;0;7
3/6/2023 23:44:26;239.24;16217;23;979;39;0;7
3/6/2023 23:44:41;239.24;16159;23;979;39;0;7
3/6/2023 23:44:56;240.61;16158;23;979;39;0;7
3/6/2023 23:45:11;239.58;16157;23;979;39;0;7
3/6/2023 23:45:26;240.26;16159;23;979;39;0;7
3/6/2023 23:45:41;239.92;16151;23;979;39;0;7
3/6/2023 23:45:56;238.55;16215;23;979;39;0;7
3/6/2023 23:46:11;237.87;16213;23;979;39;0;7
3/6/2023 23:46:27;239.24;16197;23;979;39;0;7
3/6/2023 23:46:42;238.21;16189;23;979;39;0;7
3/6/2023 23:46:57;238.89;16180;23;979;39;0;7
3/6/2023 23:47:12;237.52;16187;23;979;39;0;7
3/6/2023 23:47:27;237.87;16184;23;979;39;0;7
3/6/2023 23:47:42;238.21;16175;23;979;39;0;7
3/6/2023 23:47:57;238.55;16172;23;979;39;0;7
3/6/2023 23:48:12;237.87;16161;23;979;39;0;7
3/6/2023 23:48:27;237.18;16193;23;979;39;0;7
3/6/2023 23:48:42;237.18;16213;23;979;39;0;7
3/6/2023 23:48:57;236.84;16208;23;979;39;0;7
3/6/2023 23:49:12;237.52;16181;23;979;39;0;7
3/6/2023 23:49:28;237.18;16196;23;979;39;0;7
3/6/2023 23:49:43;236.5;16203;23;979;39;0;7
3/6/2023 23:49:58;235.82;16183;23;979;39;0;7
3/6/2023 23:50:13;235.14;16224;23;979;39;0;7
3/6/2023 23:50:28;236.16;16197;23;979;39;0;7
3/6/2023 23:50:43;235.82;16217;23;979;39;0;7
