Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;235.14;16648;23;979;39;0;7
3/6/2023 23:40:54;235.14;16665;23;979;39;0;7
3/6/2023 23:41:09;233.77;16657;23;979;39;0;7
3/6/2023 23:41:24;234.11;16668;23;979;39;0;7
3/6/2023 23:41:39;233.09;16654;23;979;39;0;7
3/6/2023 23:41:55;232.41;16651;23;979;39;0;7
3/6/2023 23:42:10;232.75;16682;23;979;39;0;7
3/6/2023 23:42:25;232.41;16682;23;979;39;0;7
3/6/2023 23:42:40;231.74;16663;23;979;39;0;7
3/6/2023 23:42:55;231.4;16660;23;979;39;0;7
3/6/2023 23:43:10;230.38;16680;23;979;39;0;7
3/6/2023 23:43:25;231.06;16671;23;979;39;0;7
3/6/2023 23:43:40;230.38;16665;23;979;39;0;7
3/6/2023 23:43:56;230.72;16677;23;979;39;0;7
3/6/2023 23:44:11;228.69;16682;23;979;39;0;7
3/6/2023 23:44:26;228.69;16682;23;979;39;0;7
3/6/2023 23:44:41;228.35;16682;23;979;39;0;7
3/6/2023 23:44:56;229.37;16671;23;979;39;0;7
3/6/2023 23:45:11;228.01;16714;23;979;39;0;7
3/6/2023 23:45:26;227.68;16717;23;979;39;0;7
3/6/2023 23:45:41;227.34;16705;23;979;39;0;7
3/6/2023 23:45:56;228.01;16765;23;979;39;0;7
3/6/2023 23:46:11;227.34;16768;23;979;39;0;7
3/6/2023 23:46:27;226.66;16770;23;979;39;0;7
3/6/2023 23:46:42;225.32;16745;23;979;39;0;7
3/6/2023 23:46:57;226.33;16739;23;979;39;0;7
3/6/2023 23:47:12;226.33;16768;23;979;39;0;7
3/6/2023 23:47:27;225.66;16722;23;979;39;0;7
3/6/2023 23:47:42;225.99;16737;23;979;39;0;7
3/6/2023 23:47:57;225.32;16734;23;979;39;0;7
3/6/2023 23:48:12;225.32;16734;23;979;39;0;7
3/6/2023 23:48:27;226.33;16739;23;979;39;0;7
3/6/2023 23:48:42;225.32;16773;23;979;39;0;7
3/6/2023 23:48:57;224.31;16765;23;979;39;0;7
3/6/2023 23:49:12;225.66;16779;23;979;39;0;7
3/6/2023 23:49:28;225.66;16790;23;979;39;0;7
3/6/2023 23:49:43;224.98;16765;23;979;39;0;7
3/6/2023 23:49:58;225.32;16756;23;979;39;0;7
3/6/2023 23:50:13;223.64;16774;23;979;39;0;7
3/6/2023 23:50:28;223.97;16765;23;979;39;0;7
3/6/2023 23:50:43;223.3;16742;23;979;39;0;7
3/6/2023 23:50:58;223.64;16768;23;979;39;0;7
3/6/2023 23:51:13;223.3;16776;23;979;39;0;7
3/6/2023 23:51:28;223.64;16788;23;979;39;0;7
3/6/2023 23:51:43;223.64;16757;23;979;39;0;7
3/6/2023 23:51:58;223.3;16782;23;979;39;0;7
3/6/2023 23:52:13;222.3;16782;23;979;39;0;7
3/6/2023 23:52:29;221.3;16771;23;979;39;0;7
