Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;243.01;12008;23;979;39;0;7
3/6/2023 23:40:54;241.98;12026;23;979;39;0;7
3/6/2023 23:41:09;241.98;12020;23;979;39;0;7
3/6/2023 23:41:24;242.33;12017;23;979;39;0;7
3/6/2023 23:41:39;241.29;12035;23;979;39;0;7
3/6/2023 23:41:55;240.95;12033;23;979;39;0;7
3/6/2023 23:42:10;241.64;12035;23;979;39;0;7
3/6/2023 23:42:25;241.29;12041;23;979;39;0;7
3/6/2023 23:42:40;241.29;12035;23;979;39;0;7
3/6/2023 23:42:55;242.33;12026;23;979;39;0;7
3/6/2023 23:43:10;240.95;12024;23;979;39;0;7
3/6/2023 23:43:25;243.01;12028;23;979;39;0;7
3/6/2023 23:43:40;241.64;12032;23;979;39;0;7
3/6/2023 23:43:56;242.67;12034;23;979;39;0;7
3/6/2023 23:44:11;240.61;12042;23;979;39;0;7
3/6/2023 23:44:26;243.36;12014;23;979;39;0;7
3/6/2023 23:44:41;241.29;12004;23;979;39;0;7
3/6/2023 23:44:56;240.95;12024;23;979;39;0;7
3/6/2023 23:45:11;241.98;12046;23;979;39;0;7
3/6/2023 23:45:26;242.33;12055;23;979;39;0;7
3/6/2023 23:45:41;242.33;12066;23;979;39;0;7
3/6/2023 23:45:56;243.01;12063;23;979;39;0;7
3/6/2023 23:46:11;243.36;12063;23;979;39;0;7
3/6/2023 23:46:27;242.33;12060;23;979;39;0;7
3/6/2023 23:46:42;242.67;12089;23;979;39;0;7
3/6/2023 23:46:57;242.33;12020;23;979;39;0;7
3/6/2023 23:47:12;242.67;12069;23;979;39;0;7
3/6/2023 23:47:27;242.33;12372;23;979;39;0;7
3/6/2023 23:47:42;241.98;12041;23;979;39;0;7
3/6/2023 23:47:57;241.64;12021;23;979;39;0;7
3/6/2023 23:48:12;242.33;12072;23;979;39;0;7
3/6/2023 23:48:27;239.92;12039;23;979;39;0;7
3/6/2023 23:48:42;241.29;12061;23;979;39;0;7
3/6/2023 23:48:57;241.29;12027;23;979;39;0;7
3/6/2023 23:49:12;240.61;12050;23;979;39;0;7
3/6/2023 23:49:28;242.67;12057;23;979;39;0;7
3/6/2023 23:49:43;241.98;12058;23;979;39;0;7
3/6/2023 23:49:58;241.64;12012;23;979;39;0;7
3/6/2023 23:50:13;242.33;12080;23;979;39;0;7
3/6/2023 23:50:28;242.67;12060;23;979;39;0;7
3/6/2023 23:50:43;241.64;12030;23;979;39;0;7
3/6/2023 23:50:58;241.29;12038;23;979;39;0;7
3/6/2023 23:51:13;242.67;12043;23;979;39;0;7
3/6/2023 23:51:28;242.33;12046;23;979;39;0;7
3/6/2023 23:51:43;241.29;12064;23;979;39;0;7
3/6/2023 23:51:58;242.33;12075;23;979;39;0;7
3/6/2023 23:52:13;241.29;12038;23;979;39;0;7
3/6/2023 23:52:29;240.95;12044;23;979;39;0;7
3/6/2023 23:52:44;241.98;12078;23;979;39;0;7
3/6/2023 23:52:59;240.95;12030;23;979;39;0;7
3/6/2023 23:53:14;241.64;12052;23;979;39;0;7
3/6/2023 23:53:29;240.61;12045;23;979;39;0;7
3/6/2023 23:53:44;243.36;12077;23;979;39;0;7
3/6/2023 23:53:59;241.29;12096;23;979;39;0;7
3/6/2023 23:54:14;240.95;12087;23;979;39;0;7
3/6/2023 23:54:29;240.95;12062;23;979;39;0;7
3/6/2023 23:54:44;241.29;12044;23;979;39;0;7
3/6/2023 23:54:59;238.55;12069;23;979;39;0;7
3/6/2023 23:55:15;239.58;12068;23;979;39;0;7
3/6/2023 23:55:30;242.67;12043;23;979;39;0;7
3/6/2023 23:55:45;242.33;12064;23;979;39;0;7
3/6/2023 23:56:00;239.92;12065;23;979;39;0;7
3/6/2023 23:56:15;239.58;12074;23;979;39;0;7
3/6/2023 23:56:30;241.98;12049;23;979;39;0;7
3/6/2023 23:56:45;241.98;12044;23;979;39;0;7
3/6/2023 23:57:00;239.92;12037;23;979;39;0;7
3/6/2023 23:57:15;241.64;12061;23;979;39;0;7
3/6/2023 23:57:30;241.29;12056;23;979;39;0;7
3/6/2023 23:57:45;240.61;12048;23;979;39;0;7
3/6/2023 23:58:00;241.98;12055;23;979;39;0;7
3/6/2023 23:58:16;240.61;12048;23;979;39;0;7
3/6/2023 23:58:31;240.61;12082;23;979;39;0;7
3/6/2023 23:58:46;242.33;12083;23;979;39;0;7
3/6/2023 23:59:01;239.92;12057;23;979;39;0;7
3/6/2023 23:59:16;240.61;12082;23;979;39;0;7
3/6/2023 23:59:31;240.95;12082;23;979;39;0;7
3/6/2023 23:59:46;239.58;12060;23;979;39;0;7
3/7/2023 0:00:01;241.29;12067;23;979;39;0;7
3/7/2023 0:00:16;240.95;12056;23;979;39;0;7
3/7/2023 0:00:31;240.61;12056;23;979;39;0;7
3/7/2023 0:00:46;240.95;12053;23;979;39;0;7
3/7/2023 0:01:01;240.26;12057;23;979;39;0;7
3/7/2023 0:01:17;239.58;12060;23;979;39;0;7
3/7/2023 0:01:32;241.98;12092;23;979;39;0;7
3/7/2023 0:01:47;241.29;12056;23;979;39;0;7
3/7/2023 0:02:02;239.24;12077;23;979;39;0;7
3/7/2023 0:02:17;240.95;12068;23;979;39;0;7
3/7/2023 0:02:32;241.29;12093;23;979;39;0;7
3/7/2023 0:02:47;240.95;12084;23;979;39;0;7
3/7/2023 0:03:02;239.58;12068;23;979;39;0;7
3/7/2023 0:03:17;239.92;12094;23;979;39;0;7
3/7/2023 0:03:32;242.67;12066;23;979;39;0;7
3/7/2023 0:03:47;240.26;12071;23;979;39;0;7
3/7/2023 0:04:02;240.26;12091;23;979;39;0;7
3/7/2023 0:04:18;240.26;12065;23;979;39;0;7
3/7/2023 0:04:33;241.64;12056;23;979;39;0;7
3/7/2023 0:04:48;238.21;12067;23;979;39;0;7
3/7/2023 0:05:03;240.95;12082;23;979;39;0;7
3/7/2023 0:05:18;240.26;12085;23;979;39;0;7
3/7/2023 0:05:33;240.26;12099;23;979;39;0;7
3/7/2023 0:05:48;241.29;12070;23;979;39;0;7
3/7/2023 0:06:03;239.92;12097;23;979;39;0;7
3/7/2023 0:06:18;241.29;12059;23;979;39;0;7
3/7/2023 0:06:34;239.58;12088;23;979;39;0;7
3/7/2023 0:06:49;240.95;12070;23;979;39;0;7
3/7/2023 0:07:04;240.61;12062;23;979;39;0;7
3/7/2023 0:07:19;240.61;12071;23;979;39;0;7
3/7/2023 0:07:34;240.61;12085;23;979;39;0;7
3/7/2023 0:07:49;240.61;12048;23;979;39;0;7
