Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;239.58;16221;23;979;39;0;7
3/6/2023 23:40:54;239.58;16284;23;979;39;0;7
3/6/2023 23:41:09;238.89;16267;23;979;39;0;7
3/6/2023 23:41:24;237.87;16252;23;979;39;0;7
3/6/2023 23:41:39;238.21;16258;23;979;39;0;7
3/6/2023 23:41:55;237.52;16258;23;979;39;0;7
3/6/2023 23:42:10;237.18;16295;23;979;39;0;7
3/6/2023 23:42:25;237.52;16286;23;979;39;0;7
3/6/2023 23:42:40;237.18;16255;23;979;39;0;7
3/6/2023 23:42:55;235.82;16272;23;979;39;0;7
3/6/2023 23:43:10;235.14;16258;23;979;39;0;7
3/6/2023 23:43:25;235.82;16300;23;979;39;0;7
3/6/2023 23:43:40;236.16;16252;23;979;39;0;7
3/6/2023 23:43:56;235.82;16278;23;979;39;0;7
3/6/2023 23:44:11;236.16;16252;23;979;39;0;7
3/6/2023 23:44:26;234.11;16283;23;979;39;0;7
3/6/2023 23:44:41;233.09;16286;23;979;39;0;7
3/6/2023 23:44:56;233.09;16249;23;979;39;0;7
3/6/2023 23:45:11;234.11;16249;23;979;39;0;7
3/6/2023 23:45:26;235.14;16241;23;979;39;0;7
3/6/2023 23:45:41;233.43;16275;23;979;39;0;7
3/6/2023 23:45:56;232.07;16272;23;979;39;0;7
3/6/2023 23:46:11;233.09;16303;23;979;39;0;7
3/6/2023 23:46:27;231.74;16297;23;979;39;0;7
3/6/2023 23:46:42;231.74;16300;23;979;39;0;7
3/6/2023 23:46:57;232.41;16309;23;979;39;0;7
3/6/2023 23:47:12;231.74;16275;23;979;39;0;7
3/6/2023 23:47:27;230.72;16328;23;979;39;0;7
3/6/2023 23:47:42;230.38;16309;23;979;39;0;7
3/6/2023 23:47:57;229.37;16317;23;979;39;0;7
3/6/2023 23:48:12;228.35;16323;23;979;39;0;7
3/6/2023 23:48:27;229.37;16314;23;979;39;0;7
3/6/2023 23:48:42;228.35;16274;23;979;39;0;7
3/6/2023 23:48:57;227.68;16297;23;979;39;0;7
3/6/2023 23:49:12;226.33;16334;23;979;39;0;7
3/6/2023 23:49:28;227.68;16306;23;979;39;0;7
3/6/2023 23:49:43;227.68;16297;23;979;39;0;7
3/6/2023 23:49:58;226.33;16303;23;979;39;0;7
3/6/2023 23:50:13;226.33;16368;23;979;39;0;7
3/6/2023 23:50:28;225.99;16342;23;979;39;0;7
3/6/2023 23:50:43;226.66;16351;23;979;39;0;7
3/6/2023 23:50:58;225.66;16368;23;979;39;0;7
3/6/2023 23:51:13;226.33;16368;23;979;39;0;7
3/6/2023 23:51:28;227;16320;23;979;39;0;7
3/6/2023 23:51:43;225.66;16334;23;979;39;0;7
3/6/2023 23:51:58;224.98;16348;23;979;39;0;7
