Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;228.01;18231;23;979;39;0;7
3/6/2023 23:40:54;227.68;18240;23;979;39;0;7
3/6/2023 23:41:09;229.37;18259;23;979;39;0;7
3/6/2023 23:41:24;227.68;18245;23;979;39;0;7
3/6/2023 23:41:39;227.34;18251;23;979;39;0;7
3/6/2023 23:41:55;227;18248;23;979;39;0;7
3/6/2023 23:42:10;227;18254;23;979;39;0;7
3/6/2023 23:42:25;226.33;18243;23;979;39;0;7
3/6/2023 23:42:40;225.99;18248;23;979;39;0;7
3/6/2023 23:42:55;226.33;18254;23;979;39;0;7
3/6/2023 23:43:10;225.99;18248;23;979;39;0;7
3/6/2023 23:43:25;225.99;18257;23;979;39;0;7
3/6/2023 23:43:40;226.33;18254;23;979;39;0;7
3/6/2023 23:43:56;225.99;18254;23;979;39;0;7
3/6/2023 23:44:11;225.32;18271;23;979;39;0;7
3/6/2023 23:44:26;224.98;18263;23;979;39;0;7
3/6/2023 23:44:41;224.98;18271;23;979;39;0;7
3/6/2023 23:44:56;224.65;18268;23;979;39;0;7
3/6/2023 23:45:11;224.65;18271;23;979;39;0;7
3/6/2023 23:45:26;223.97;18288;23;979;39;0;7
3/6/2023 23:45:41;224.98;18277;23;979;39;0;7
3/6/2023 23:45:56;224.31;18283;23;979;39;0;7
3/6/2023 23:46:11;224.65;18291;23;979;39;0;7
3/6/2023 23:46:27;223.97;18283;23;979;39;0;7
3/6/2023 23:46:42;222.97;18286;23;979;39;0;7
3/6/2023 23:46:57;223.97;18291;23;979;39;0;7
3/6/2023 23:47:12;222.63;18297;23;979;39;0;7
3/6/2023 23:47:27;222.63;18300;23;979;39;0;7
3/6/2023 23:47:42;222.63;18300;23;979;39;0;7
3/6/2023 23:47:57;221.63;18292;23;979;39;0;7
3/6/2023 23:48:12;222.3;18308;23;979;39;0;7
3/6/2023 23:48:27;222.97;18306;23;979;39;0;7
3/6/2023 23:48:42;221.96;18320;23;979;39;0;7
3/6/2023 23:48:57;221.63;18306;23;979;39;0;7
3/6/2023 23:49:12;221.63;18303;23;979;39;0;7
3/6/2023 23:49:28;221.63;18309;23;979;39;0;7
3/6/2023 23:49:43;221.3;18317;23;979;39;0;7
3/6/2023 23:49:58;221.3;18317;23;979;39;0;7
3/6/2023 23:50:13;220.96;18314;23;979;39;0;7
