Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;232.41;10319;23;979;39;0;7
3/6/2023 23:40:54;231.06;10321;23;979;39;0;7
3/6/2023 23:41:09;229.37;10327;23;979;39;0;7
3/6/2023 23:41:24;232.07;10321;23;979;39;0;7
3/6/2023 23:41:39;231.4;10321;23;979;39;0;7
3/6/2023 23:41:55;232.75;10321;23;979;39;0;7
3/6/2023 23:42:10;231.4;10341;23;979;39;0;7
3/6/2023 23:42:25;230.72;10341;23;979;39;0;7
3/6/2023 23:42:40;230.38;10313;23;979;39;0;7
3/6/2023 23:42:55;231.06;10321;23;979;39;0;7
3/6/2023 23:43:10;229.03;10321;23;979;39;0;7
3/6/2023 23:43:25;231.4;10316;23;979;39;0;7
3/6/2023 23:43:40;230.38;10307;23;979;39;0;7
3/6/2023 23:43:56;231.74;10330;23;979;39;0;7
3/6/2023 23:44:11;228.69;10330;23;979;39;0;7
3/6/2023 23:44:26;230.72;10321;23;979;39;0;7
3/6/2023 23:44:41;229.7;10304;23;979;39;0;7
3/6/2023 23:44:56;232.75;10324;23;979;39;0;7
3/6/2023 23:45:11;231.4;10321;23;979;39;0;7
3/6/2023 23:45:26;230.72;10321;23;979;39;0;7
3/6/2023 23:45:41;231.06;10316;23;979;39;0;7
3/6/2023 23:45:56;231.74;10344;23;979;39;0;7
3/6/2023 23:46:11;230.04;10350;23;979;39;0;7
3/6/2023 23:46:27;231.74;10344;23;979;39;0;7
3/6/2023 23:46:42;229.03;10338;23;979;39;0;7
3/6/2023 23:46:57;230.72;10324;23;979;39;0;7
3/6/2023 23:47:12;231.74;10336;23;979;39;0;7
3/6/2023 23:47:27;231.06;10313;23;979;39;0;7
3/6/2023 23:47:42;231.4;10316;23;979;39;0;7
3/6/2023 23:47:57;230.38;10330;23;979;39;0;7
3/6/2023 23:48:12;231.06;10304;23;979;39;0;7
3/6/2023 23:48:27;230.72;10333;23;979;39;0;7
3/6/2023 23:48:42;232.75;10327;23;979;39;0;7
3/6/2023 23:48:57;232.41;10313;23;979;39;0;7
3/6/2023 23:49:12;229.7;10330;23;979;39;0;7
3/6/2023 23:49:28;230.38;10338;23;979;39;0;7
3/6/2023 23:49:43;231.4;10324;23;979;39;0;7
3/6/2023 23:49:58;230.72;10327;23;979;39;0;7
3/6/2023 23:50:13;230.38;10341;23;979;39;0;7
3/6/2023 23:50:28;231.4;10319;23;979;39;0;7
3/6/2023 23:50:43;231.4;10319;23;979;39;0;7
3/6/2023 23:50:58;230.04;10319;23;979;39;0;7
3/6/2023 23:51:13;232.41;10327;23;979;39;0;7
3/6/2023 23:51:28;232.41;10321;23;979;39;0;7
3/6/2023 23:51:43;232.75;10313;23;979;39;0;7
3/6/2023 23:51:58;232.75;10310;23;979;39;0;7
3/6/2023 23:52:13;231.74;10319;23;979;39;0;7
3/6/2023 23:52:29;233.09;10304;23;979;39;0;7
3/6/2023 23:52:44;232.07;10310;23;979;39;0;7
3/6/2023 23:52:59;231.74;10321;23;979;39;0;7
3/6/2023 23:53:14;231.74;10327;23;979;39;0;7
3/6/2023 23:53:29;232.41;10296;23;979;39;0;7
3/6/2023 23:53:44;232.75;10316;23;979;39;0;7
3/6/2023 23:53:59;232.41;10316;23;979;39;0;7
3/6/2023 23:54:14;231.06;10319;23;979;39;0;7
