Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;225.32;15893;23;979;39;0;7
3/6/2023 23:40:54;224.65;15897;23;979;39;0;7
3/6/2023 23:41:09;224.31;15920;23;979;39;0;7
3/6/2023 23:41:24;225.66;15893;23;979;39;0;7
3/6/2023 23:41:39;224.65;15940;23;979;39;0;7
3/6/2023 23:41:55;225.66;15911;23;979;39;0;7
3/6/2023 23:42:10;224.65;15937;23;979;39;0;7
3/6/2023 23:42:25;225.32;15888;23;979;39;0;7
3/6/2023 23:42:40;224.31;15914;23;979;39;0;7
3/6/2023 23:42:55;224.98;15923;23;979;39;0;7
3/6/2023 23:43:10;224.31;15918;23;979;39;0;7
3/6/2023 23:43:25;225.66;15911;23;979;39;0;7
3/6/2023 23:43:40;225.66;15919;23;979;39;0;7
3/6/2023 23:43:56;225.32;15914;23;979;39;0;7
3/6/2023 23:44:11;223.64;15921;23;979;39;0;7
3/6/2023 23:44:26;224.98;15929;23;979;39;0;7
3/6/2023 23:44:41;223.97;15921;23;979;39;0;7
3/6/2023 23:44:56;223.97;15921;23;979;39;0;7
3/6/2023 23:45:11;224.98;15923;23;979;39;0;7
3/6/2023 23:45:26;223.3;15913;23;979;39;0;7
3/6/2023 23:45:41;223.97;15927;23;979;39;0;7
3/6/2023 23:45:56;223.3;15976;23;979;39;0;7
3/6/2023 23:46:11;223.64;15944;23;979;39;0;7
3/6/2023 23:46:27;222.97;15951;23;979;39;0;7
3/6/2023 23:46:42;221.96;15929;23;979;39;0;7
3/6/2023 23:46:57;222.97;15936;23;979;39;0;7
3/6/2023 23:47:12;228.69;15982;23;979;39;0;7
3/6/2023 23:47:27;232.41;16027;23;979;39;0;7
3/6/2023 23:47:42;221.63;15944;23;979;39;0;7
3/6/2023 23:47:57;220.63;15942;23;979;39;0;7
3/6/2023 23:48:12;219.29;15963;23;979;39;0;7
3/6/2023 23:48:27;219.62;15952;23;979;39;0;7
3/6/2023 23:48:42;219.62;15960;23;979;39;0;7
3/6/2023 23:48:57;219.29;15978;23;979;39;0;7
3/6/2023 23:49:12;217.96;15956;23;979;39;0;7
3/6/2023 23:49:28;218.96;15944;23;979;39;0;7
3/6/2023 23:49:43;218.29;15965;23;979;39;0;7
3/6/2023 23:49:58;216.96;16029;23;979;39;0;7
3/6/2023 23:50:13;215.96;16035;23;979;39;0;7
3/6/2023 23:50:28;216.3;15984;23;979;39;0;7
3/6/2023 23:50:43;214.31;16034;23;979;39;0;7
3/6/2023 23:50:58;215.3;16008;23;979;39;0;7
3/6/2023 23:51:13;214.97;15994;23;979;39;0;7
3/6/2023 23:51:28;213.98;16000;23;979;39;0;7
3/6/2023 23:51:43;214.64;16014;23;979;39;0;7
3/6/2023 23:51:58;214.31;16006;23;979;39;0;7
3/6/2023 23:52:13;212.98;15996;23;979;39;0;7
3/6/2023 23:52:29;212.98;16004;23;979;39;0;7
3/6/2023 23:52:44;212.98;16022;23;979;39;0;7
3/6/2023 23:52:59;213.31;16018;23;979;39;0;7
3/6/2023 23:53:14;211.66;16029;23;979;39;0;7
3/6/2023 23:53:29;211.99;16023;23;979;39;0;7
3/6/2023 23:53:44;211.33;16038;23;979;39;0;7
3/6/2023 23:53:59;210.34;16071;23;979;39;0;7
3/6/2023 23:54:14;209.69;16077;23;979;39;0;7
3/6/2023 23:54:29;209.35;16063;23;979;39;0;7
3/6/2023 23:54:44;209.03;16046;23;979;39;0;7
3/6/2023 23:54:59;208.7;16072;23;979;39;0;7
3/6/2023 23:55:15;208.04;16056;23;979;39;0;7
3/6/2023 23:55:30;207.06;16086;23;979;39;0;7
3/6/2023 23:55:45;206.07;16073;23;979;39;0;7
3/6/2023 23:56:00;206.07;16098;23;979;39;0;7
3/6/2023 23:56:15;205.75;16096;23;979;39;0;7
3/6/2023 23:56:30;204.11;15649;23;979;39;0;7
3/6/2023 23:56:45;204.11;16104;23;979;39;0;7
3/6/2023 23:57:00;203.46;15670;23;979;39;0;7
3/6/2023 23:57:15;203.46;16124;23;979;39;0;7
3/6/2023 23:57:30;201.5;15651;23;979;39;0;7
3/6/2023 23:57:45;203.78;15752;23;979;39;0;7
