Date/Time;Oxygen;Amp;Tm [°C];p [mbar];Salinity [g/1000g];Error;Oxygen unit
3/6/2023 23:40:39;228.01;15841;23;979;39;0;7
3/6/2023 23:40:54;228.35;15838;23;979;39;0;7
3/6/2023 23:41:09;226.66;15880;23;979;39;0;7
3/6/2023 23:41:24;225.66;15872;23;979;39;0;7
3/6/2023 23:41:39;227;15835;23;979;39;0;7
3/6/2023 23:41:55;226.33;15818;23;979;39;0;7
3/6/2023 23:42:10;225.66;15849;23;979;39;0;7
3/6/2023 23:42:25;227;15849;23;979;39;0;7
3/6/2023 23:42:40;225.66;15835;23;979;39;0;7
3/6/2023 23:42:55;224.98;15829;23;979;39;0;7
3/6/2023 23:43:10;225.32;15855;23;979;39;0;7
3/6/2023 23:43:25;224.31;15835;23;979;39;0;7
3/6/2023 23:43:40;224.98;15829;23;979;39;0;7
3/6/2023 23:43:56;224.98;15835;23;979;39;0;7
3/6/2023 23:44:11;224.98;15821;23;979;39;0;7
3/6/2023 23:44:26;224.31;15855;23;979;39;0;7
3/6/2023 23:44:41;223.97;15875;23;979;39;0;7
3/6/2023 23:44:56;224.65;15852;23;979;39;0;7
3/6/2023 23:45:11;222.97;15855;23;979;39;0;7
3/6/2023 23:45:26;223.3;15878;23;979;39;0;7
3/6/2023 23:45:41;223.3;15863;23;979;39;0;7
3/6/2023 23:45:56;222.63;15951;23;979;39;0;7
3/6/2023 23:46:11;222.3;15926;23;979;39;0;7
3/6/2023 23:46:27;222.3;15903;23;979;39;0;7
3/6/2023 23:46:42;222.63;15878;23;979;39;0;7
3/6/2023 23:46:57;223.3;15878;23;979;39;0;7
3/6/2023 23:47:12;223.3;15880;23;979;39;0;7
3/6/2023 23:47:27;221.96;15872;23;979;39;0;7
3/6/2023 23:47:42;222.97;15889;23;979;39;0;7
3/6/2023 23:47:57;221.63;15906;23;979;39;0;7
3/6/2023 23:48:12;223.97;15875;23;979;39;0;7
3/6/2023 23:48:27;223.3;15886;23;979;39;0;7
3/6/2023 23:48:42;222.3;15895;23;979;39;0;7
3/6/2023 23:48:57;221.63;15931;23;979;39;0;7
3/6/2023 23:49:12;221.63;15895;23;979;39;0;7
3/6/2023 23:49:28;221.63;15897;23;979;39;0;7
3/6/2023 23:49:43;221.3;15900;23;979;39;0;7
3/6/2023 23:49:58;220.63;15883;23;979;39;0;7
3/6/2023 23:50:13;219.96;15909;23;979;39;0;7
3/6/2023 23:50:28;219.96;15923;23;979;39;0;7
3/6/2023 23:50:43;221.63;15917;23;979;39;0;7
3/6/2023 23:50:58;219.62;15920;23;979;39;0;7
3/6/2023 23:51:13;219.96;15937;23;979;39;0;7
3/6/2023 23:51:28;218.29;15883;23;979;39;0;7
3/6/2023 23:51:43;218.29;15909;23;979;39;0;7
3/6/2023 23:51:58;217.96;15900;23;979;39;0;7
3/6/2023 23:52:13;217.29;15929;23;979;39;0;7
3/6/2023 23:52:29;217.63;15951;23;979;39;0;7
3/6/2023 23:52:44;216.3;15954;23;979;39;0;7
3/6/2023 23:52:59;214.64;16000;23;979;39;0;7
3/6/2023 23:53:14;214.64;15977;23;979;39;0;7
3/6/2023 23:53:29;216.3;15966;23;979;39;0;7
3/6/2023 23:53:44;215.3;15997;23;979;39;0;7
3/6/2023 23:53:59;214.97;15985;23;979;39;0;7
3/6/2023 23:54:14;213.98;15988;23;979;39;0;7
3/6/2023 23:54:29;213.65;15966;23;979;39;0;7
3/6/2023 23:54:44;212.98;15951;23;979;39;0;7
3/6/2023 23:54:59;212.32;15969;23;979;39;0;7
3/6/2023 23:55:15;213.65;15963;23;979;39;0;7
3/6/2023 23:55:30;212.65;15997;23;979;39;0;7
3/6/2023 23:55:45;212.32;15994;23;979;39;0;7
3/6/2023 23:56:00;212.98;16008;23;979;39;0;7
3/6/2023 23:56:15;212.32;16003;23;979;39;0;7
3/6/2023 23:56:30;210.67;16017;23;979;39;0;7
3/6/2023 23:56:45;211.33;16005;23;979;39;0;7
3/6/2023 23:57:00;211.66;16003;23;979;39;0;7
3/6/2023 23:57:15;212.32;16017;23;979;39;0;7
3/6/2023 23:57:30;211.66;16000;23;979;39;0;7
3/6/2023 23:57:45;211.33;16017;23;979;39;0;7
3/6/2023 23:58:00;211;15994;23;979;39;0;7
3/6/2023 23:58:16;210.34;16008;23;979;39;0;7
3/6/2023 23:58:31;210.34;16062;23;979;39;0;7
3/6/2023 23:58:46;210.34;16011;23;979;39;0;7
3/6/2023 23:59:01;210.01;16017;23;979;39;0;7
3/6/2023 23:59:16;212.32;16025;23;979;39;0;7
3/6/2023 23:59:31;209.69;16068;23;979;39;0;7
3/6/2023 23:59:46;208.7;16057;23;979;39;0;7
3/7/2023 0:00:01;208.37;16054;23;979;39;0;7
3/7/2023 0:00:16;208.37;16057;23;979;39;0;7
3/7/2023 0:00:31;206.4;16062;23;979;39;0;7
3/7/2023 0:00:46;206.73;16048;23;979;39;0;7
3/7/2023 0:01:01;206.07;16071;23;979;39;0;7
3/7/2023 0:01:17;205.75;16051;23;979;39;0;7
3/7/2023 0:01:32;205.75;16040;23;979;39;0;7
3/7/2023 0:01:47;204.76;16074;23;979;39;0;7
3/7/2023 0:02:02;204.44;16074;23;979;39;0;7
3/7/2023 0:02:17;203.13;16068;23;979;39;0;7
3/7/2023 0:02:32;203.13;16108;23;979;39;0;7
3/7/2023 0:02:47;202.8;16085;23;979;39;0;7
3/7/2023 0:03:02;203.13;16088;23;979;39;0;7
3/7/2023 0:03:17;201.83;16069;23;979;39;0;7
3/7/2023 0:03:32;203.46;16100;23;979;39;0;7
3/7/2023 0:03:47;202.8;16074;23;979;39;0;7
3/7/2023 0:04:02;201.83;16074;23;979;39;0;7
3/7/2023 0:04:18;201.83;16100;23;979;39;0;7
3/7/2023 0:04:33;203.78;16088;23;979;39;0;7
3/7/2023 0:04:48;200.53;16088;23;979;39;0;7
3/7/2023 0:05:03;203.13;16085;23;979;39;0;7
3/7/2023 0:05:18;201.83;16111;23;979;39;0;7
3/7/2023 0:05:33;201.5;16117;23;979;39;0;7
3/7/2023 0:05:48;201.5;16097;23;979;39;0;7
3/7/2023 0:06:03;201.83;16125;23;979;39;0;7
3/7/2023 0:06:18;201.5;16120;23;979;39;0;7
3/7/2023 0:06:34;201.18;16122;23;979;39;0;7
3/7/2023 0:06:49;200.2;16131;23;979;39;0;7
3/7/2023 0:07:04;199.55;16137;23;979;39;0;7
3/7/2023 0:07:19;200.85;16125;23;979;39;0;7
3/7/2023 0:07:34;200.2;16140;23;979;39;0;7
3/7/2023 0:07:49;199.88;16165;23;979;39;0;7
3/7/2023 0:08:04;198.58;16134;23;979;39;0;7
3/7/2023 0:08:19;199.55;16097;23;979;39;0;7
3/7/2023 0:08:35;198.25;16140;23;979;39;0;7
3/7/2023 0:08:50;198.9;16109;23;979;39;0;7
3/7/2023 0:09:05;198.9;16143;23;979;39;0;7
3/7/2023 0:09:20;197.28;16134;23;979;39;0;7
3/7/2023 0:09:35;196.96;16129;23;979;39;0;7
3/7/2023 0:09:50;197.61;16140;23;979;39;0;7
3/7/2023 0:10:05;197.28;16120;23;979;39;0;7
3/7/2023 0:10:20;198.58;16111;23;979;39;0;7
3/7/2023 0:10:35;197.61;16160;23;979;39;0;7
3/7/2023 0:10:50;197.93;16134;23;979;39;0;7
3/7/2023 0:11:06;196.31;16157;23;979;39;0;7
3/7/2023 0:11:21;196.31;16188;23;979;39;0;7
3/7/2023 0:11:36;196.96;16168;23;979;39;0;7
3/7/2023 0:11:51;197.28;16149;23;979;39;0;7
3/7/2023 0:12:06;195.99;16160;23;979;39;0;7
3/7/2023 0:12:21;196.31;16177;23;979;39;0;7
3/7/2023 0:12:36;195.99;16183;23;979;39;0;7
3/7/2023 0:12:51;196.96;16151;23;979;39;0;7
3/7/2023 0:13:06;194.7;16203;23;979;39;0;7
3/7/2023 0:13:22;195.02;16214;23;979;39;0;7
3/7/2023 0:13:37;194.7;16222;23;979;39;0;7
3/7/2023 0:13:52;195.02;16160;23;979;39;0;7
3/7/2023 0:14:07;194.05;16180;23;979;39;0;7
3/7/2023 0:14:22;194.05;16149;23;979;39;0;7
3/7/2023 0:14:37;195.02;16177;23;979;39;0;7
3/7/2023 0:14:52;195.99;16188;23;979;39;0;7
3/7/2023 0:15:07;194.38;16183;23;979;39;0;7
3/7/2023 0:15:22;194.05;16191;23;979;39;0;7
3/7/2023 0:15:38;195.02;16160;23;979;39;0;7
3/7/2023 0:15:53;194.38;16191;23;979;39;0;7
3/7/2023 0:16:08;194.7;16163;23;979;39;0;7
3/7/2023 0:16:23;194.38;16160;23;979;39;0;7
3/7/2023 0:16:38;194.05;16177;23;979;39;0;7
3/7/2023 0:16:53;194.38;16194;23;979;39;0;7
3/7/2023 0:17:08;197.28;16245;23;979;39;0;7
3/7/2023 0:17:23;196.31;16236;23;979;39;0;7
3/7/2023 0:17:39;192.12;16192;23;979;39;0;7
3/7/2023 0:17:54;189.24;16206;23;979;39;0;7
3/7/2023 0:18:09;188.6;16240;23;979;39;0;7
3/7/2023 0:18:24;188.28;16229;23;979;39;0;7
3/7/2023 0:18:39;187.96;16224;23;979;39;0;7
3/7/2023 0:18:54;188.92;16223;23;979;39;0;7
3/7/2023 0:19:09;187.32;16241;23;979;39;0;7
3/7/2023 0:19:25;186.36;16224;23;979;39;0;7
3/7/2023 0:19:40;186.36;16241;23;979;39;0;7
3/7/2023 0:19:55;186.68;16227;23;979;39;0;7
3/7/2023 0:20:10;186.68;16244;23;979;39;0;7
3/7/2023 0:20:25;186.04;16278;23;979;39;0;7
3/7/2023 0:20:40;185.09;16278;23;979;39;0;7
3/7/2023 0:20:55;185.41;16275;23;979;39;0;7
